CustomerID,ProductID,Quantity,TotalAmount,DaysAgo,PurchaseDate
3649,44,1,647.32,9,10/23/2025
3649,27,1,1601.09,9,10/23/2025
3650,33,1,1015.75,58,9/4/2025
3650,6,1,360.61,33,9/29/2025
3651,24,1,304.09,74,8/19/2025
3652,12,1,351.41,14,10/18/2025
3652,13,1,1580.74,61,9/1/2025
3652,9,1,1723.8,124,6/30/2025
3653,21,1,369.69,61,9/1/2025
3653,41,1,1312.04,64,8/29/2025
3653,28,1,1370.06,157,5/28/2025
3654,30,1,77.24,15,10/17/2025
3654,15,1,1854.56,92,8/1/2025
3654,39,1,1985.36,78,8/15/2025
3654,7,1,171.98,51,9/11/2025
3655,36,1,190.96,88,8/5/2025
3655,50,2,180.06,44,9/18/2025
3655,29,1,1719.14,87,8/6/2025
3655,46,1,490.88,50,9/12/2025
3655,24,1,304.09,54,9/8/2025
3656,28,1,1370.06,202,4/13/2025
3657,27,2,3202.18,171,5/14/2025
3657,22,1,956.37,2,10/30/2025
3657,44,1,647.32,79,8/14/2025
3658,32,1,350.23,301,1/4/2025
3658,19,1,552.94,17,10/15/2025
3659,15,1,1854.56,231,3/15/2025
3659,27,1,1601.09,105,7/19/2025
3659,23,1,1310.95,314,12/22/2024
3659,1,1,580.76,163,5/22/2025
3660,34,1,1161.45,316,12/20/2024
3660,44,3,1941.96,189,4/26/2025
3661,40,1,497.23,118,7/6/2025
3661,34,1,1161.45,111,7/13/2025
3661,17,1,857.39,36,9/26/2025
3661,23,1,1310.95,181,5/4/2025
3661,39,1,1985.36,9,10/23/2025
3661,17,1,857.39,38,9/24/2025
3661,33,1,1015.75,74,8/19/2025
3662,20,1,1322.14,232,3/14/2025
3663,42,1,1618.56,57,9/5/2025
3663,29,1,1719.14,43,9/19/2025
3663,28,1,1370.06,128,6/26/2025
3663,47,1,1350.15,100,7/24/2025
3663,24,1,304.09,103,7/21/2025
3663,27,1,1601.09,94,7/30/2025
3663,10,2,3529.26,32,9/30/2025
3664,30,1,77.24,42,9/20/2025
3664,45,1,426.9,64,8/29/2025
3664,31,1,61.85,9,10/23/2025
3664,35,1,271.69,3,10/29/2025
3664,25,1,551.11,76,8/17/2025
3665,7,1,171.98,12,10/20/2025
3665,28,1,1370.06,9,10/23/2025
3665,13,1,1580.74,93,7/31/2025
3665,29,1,1719.14,14,10/18/2025
3665,46,1,490.88,1,10/31/2025
3666,21,1,369.69,30,10/2/2025
3666,9,1,1723.8,46,9/16/2025
3666,9,1,1723.8,172,5/13/2025
3667,5,1,668.86,19,10/13/2025
3667,14,1,1469.35,94,7/30/2025
3667,10,1,1764.63,122,7/2/2025
3667,11,1,1743.93,18,10/14/2025
3668,41,1,1312.04,273,2/1/2025
3668,20,1,1322.14,6,10/26/2025
3669,6,1,360.61,103,7/21/2025
3670,45,1,426.9,54,9/8/2025
3671,6,1,360.61,108,7/16/2025
3671,18,1,625.11,74,8/19/2025
3671,10,1,1764.63,186,4/29/2025
3672,35,1,271.69,52,9/10/2025
3673,49,1,1218.03,168,5/17/2025
3673,13,1,1580.74,225,3/21/2025
3673,14,1,1469.35,25,10/7/2025
3673,48,3,3205.62,181,5/4/2025
3673,36,1,190.96,19,10/13/2025
3673,35,1,271.69,18,10/14/2025
3674,15,1,1854.56,57,9/5/2025
3674,26,1,1936.36,4,10/28/2025
3674,12,1,351.41,182,5/3/2025
3674,27,2,3202.18,46,9/16/2025
3675,32,1,350.23,27,10/5/2025
3675,17,1,857.39,151,6/3/2025
3675,50,1,90.03,52,9/10/2025
3676,6,1,360.61,155,5/30/2025
3676,3,1,1652.15,43,9/19/2025
3676,8,1,1923.47,109,7/15/2025
3676,20,1,1322.14,97,7/27/2025
3676,1,1,580.76,61,9/1/2025
3677,36,1,190.96,24,10/8/2025
3677,28,1,1370.06,237,3/9/2025
3678,8,1,1923.47,1,10/31/2025
3678,27,1,1601.09,141,6/13/2025
3678,12,1,351.41,132,6/22/2025
3679,20,1,1322.14,125,6/29/2025
3679,27,2,3202.18,9,10/23/2025
3679,3,1,1652.15,67,8/26/2025
3679,48,1,1068.54,0,11/1/2025
3680,10,1,1764.63,83,8/10/2025
3680,20,1,1322.14,124,6/30/2025
3680,42,1,1618.56,142,6/12/2025
3681,43,1,1751.64,210,4/5/2025
3681,15,1,1854.56,25,10/7/2025
3681,23,1,1310.95,89,8/4/2025
3681,33,1,1015.75,141,6/13/2025
3681,45,1,426.9,25,10/7/2025
3682,50,1,90.03,9,10/23/2025
3682,10,1,1764.63,31,10/1/2025
3683,29,1,1719.14,10,10/22/2025
3683,29,1,1719.14,5,10/27/2025
3684,42,1,1618.56,73,8/20/2025
3684,24,1,304.09,55,9/7/2025
3685,7,1,171.98,5,10/27/2025
3685,5,1,668.86,24,10/8/2025
3686,42,1,1618.56,9,10/23/2025
3686,35,1,271.69,53,9/9/2025
3686,23,1,1310.95,104,7/20/2025
3687,27,1,1601.09,28,10/4/2025
3687,14,2,2938.7,115,7/9/2025
3687,17,1,857.39,62,8/31/2025
3688,39,1,1985.36,79,8/14/2025
3688,47,1,1350.15,30,10/2/2025
3689,21,1,369.69,194,4/21/2025
3689,27,1,1601.09,59,9/3/2025
3689,14,1,1469.35,22,10/10/2025
3689,3,1,1652.15,336,11/30/2024
3690,24,1,304.09,43,9/19/2025
3690,13,1,1580.74,6,10/26/2025
3691,43,1,1751.64,65,8/28/2025
3692,44,1,647.32,365,11/1/2024
3692,30,2,154.48,21,10/11/2025
3692,15,1,1854.56,212,4/3/2025
3693,24,1,304.09,144,6/10/2025
3693,50,1,90.03,52,9/10/2025
3693,44,1,647.32,30,10/2/2025
3693,30,1,77.24,365,11/1/2024
3693,28,1,1370.06,213,4/2/2025
3694,2,2,1964.38,44,9/18/2025
3694,37,1,1665.25,113,7/11/2025
3694,21,1,369.69,27,10/5/2025
3695,13,1,1580.74,167,5/18/2025
3695,17,1,857.39,56,9/6/2025
3695,41,1,1312.04,44,9/18/2025
3696,29,1,1719.14,63,8/30/2025
3696,3,1,1652.15,58,9/4/2025
3696,43,1,1751.64,25,10/7/2025
3697,15,1,1854.56,170,5/15/2025
3697,11,1,1743.93,0,11/1/2025
3697,35,1,271.69,27,10/5/2025
3698,37,3,4995.75,31,10/1/2025
3698,26,1,1936.36,24,10/8/2025
3699,12,1,351.41,25,10/7/2025
3699,37,1,1665.25,50,9/12/2025
3699,25,1,551.11,11,10/21/2025
3699,36,1,190.96,6,10/26/2025
3699,30,1,77.24,40,9/22/2025
3700,21,1,369.69,17,10/15/2025
3700,8,1,1923.47,76,8/17/2025
3700,2,1,982.19,54,9/8/2025
3700,10,2,3529.26,116,7/8/2025
3700,39,1,1985.36,63,8/30/2025
3700,39,1,1985.36,214,4/1/2025
3701,39,1,1985.36,100,7/24/2025
3701,29,2,3438.28,100,7/24/2025
3701,18,1,625.11,139,6/15/2025
3701,17,1,857.39,170,5/15/2025
3701,37,1,1665.25,138,6/16/2025
3702,4,1,280.69,361,11/5/2024
3702,1,1,580.76,126,6/28/2025
3702,27,1,1601.09,22,10/10/2025
3702,24,1,304.09,154,5/31/2025
3703,38,1,955.71,365,11/1/2024
3703,33,1,1015.75,5,10/27/2025
3703,25,2,1102.22,286,1/19/2025
3703,28,1,1370.06,3,10/29/2025
3704,12,1,351.41,18,10/14/2025
3704,5,1,668.86,280,1/25/2025
3704,28,1,1370.06,26,10/6/2025
3705,26,1,1936.36,119,7/5/2025
3705,49,1,1218.03,62,8/31/2025
3705,38,1,955.71,207,4/8/2025
3705,29,1,1719.14,365,11/1/2024
3705,28,1,1370.06,9,10/23/2025
3706,19,1,552.94,139,6/15/2025
3706,16,1,477.68,42,9/20/2025
3707,18,1,625.11,23,10/9/2025
3707,34,1,1161.45,93,7/31/2025
3707,42,1,1618.56,4,10/28/2025
3707,25,2,1102.22,0,11/1/2025
3708,50,1,90.03,11,10/21/2025
3708,3,1,1652.15,7,10/25/2025
3708,30,1,77.24,200,4/15/2025
3708,39,1,1985.36,200,4/15/2025
3708,12,1,351.41,113,7/11/2025
3708,15,1,1854.56,23,10/9/2025
3709,25,1,551.11,91,8/2/2025
3709,26,1,1936.36,7,10/25/2025
3709,43,1,1751.64,232,3/14/2025
3709,17,1,857.39,47,9/15/2025
3710,21,3,1109.07,33,9/29/2025
3710,44,1,647.32,68,8/25/2025
3710,14,1,1469.35,201,4/14/2025
3710,37,1,1665.25,65,8/28/2025
3711,9,1,1723.8,109,7/15/2025
3711,27,1,1601.09,0,11/1/2025
3711,32,1,350.23,316,12/20/2024
3712,14,1,1469.35,123,7/1/2025
3712,47,1,1350.15,62,8/31/2025
3712,40,1,497.23,13,10/19/2025
3712,46,3,1472.64,60,9/2/2025
3712,21,1,369.69,290,1/15/2025
3712,4,1,280.69,0,11/1/2025
3713,2,1,982.19,351,11/15/2024
3714,10,1,1764.63,34,9/28/2025
3715,1,1,580.76,9,10/23/2025
3715,40,1,497.23,54,9/8/2025
3716,25,3,1653.33,6,10/26/2025
3716,46,1,490.88,89,8/4/2025
3716,7,1,171.98,10,10/22/2025
3716,24,1,304.09,9,10/23/2025
3717,14,1,1469.35,184,5/1/2025
3717,18,1,625.11,40,9/22/2025
3717,41,1,1312.04,111,7/13/2025
3718,8,1,1923.47,57,9/5/2025
3718,31,1,61.85,99,7/25/2025
3718,10,1,1764.63,136,6/18/2025
3719,42,3,4855.68,158,5/27/2025
3719,25,1,551.11,204,4/11/2025
3720,46,1,490.88,199,4/16/2025
3720,13,1,1580.74,25,10/7/2025
3720,17,1,857.39,48,9/14/2025
3721,23,1,1310.95,9,10/23/2025
3721,41,1,1312.04,173,5/12/2025
3721,22,2,1912.74,87,8/6/2025
3721,29,1,1719.14,85,8/8/2025
3721,8,1,1923.47,38,9/24/2025
3721,31,1,61.85,62,8/31/2025
3721,31,2,123.7,365,11/1/2024
3721,13,1,1580.74,15,10/17/2025
3721,19,1,552.94,337,11/29/2024
3722,42,1,1618.56,23,10/9/2025
3723,14,1,1469.35,61,9/1/2025
3723,38,1,955.71,35,9/27/2025
3723,12,1,351.41,37,9/25/2025
3723,42,1,1618.56,47,9/15/2025
3723,11,1,1743.93,110,7/14/2025
3723,22,1,956.37,119,7/5/2025
3724,9,1,1723.8,329,12/7/2024
3724,10,1,1764.63,87,8/6/2025
3725,2,1,982.19,212,4/3/2025
3725,20,1,1322.14,12,10/20/2025
3725,40,1,497.23,68,8/25/2025
3725,28,1,1370.06,6,10/26/2025
3725,2,1,982.19,1,10/31/2025
3726,44,1,647.32,71,8/22/2025
3726,7,1,171.98,110,7/14/2025
3726,46,1,490.88,46,9/16/2025
3726,29,2,3438.28,30,10/2/2025
3727,31,1,61.85,163,5/22/2025
3727,29,1,1719.14,4,10/28/2025
3727,19,1,552.94,0,11/1/2025
3727,1,1,580.76,25,10/7/2025
3728,24,1,304.09,86,8/7/2025
3728,23,1,1310.95,20,10/12/2025
3728,14,1,1469.35,2,10/30/2025
3728,22,1,956.37,23,10/9/2025
3729,13,1,1580.74,295,1/10/2025
3729,30,1,77.24,66,8/27/2025
3729,41,1,1312.04,336,11/30/2024
3729,50,1,90.03,35,9/27/2025
3729,47,1,1350.15,25,10/7/2025
3730,36,1,190.96,21,10/11/2025
3730,4,1,280.69,358,11/8/2024
3730,1,1,580.76,31,10/1/2025
3731,16,1,477.68,98,7/26/2025
3731,33,1,1015.75,25,10/7/2025
3731,11,1,1743.93,68,8/25/2025
3731,5,1,668.86,35,9/27/2025
3731,13,1,1580.74,207,4/8/2025
3732,47,1,1350.15,12,10/20/2025
3733,48,1,1068.54,77,8/16/2025
3733,13,1,1580.74,63,8/30/2025
3733,12,1,351.41,27,10/5/2025
3733,33,1,1015.75,43,9/19/2025
3734,8,1,1923.47,102,7/22/2025
3734,26,1,1936.36,115,7/9/2025
3734,8,1,1923.47,119,7/5/2025
3735,41,2,2624.08,72,8/21/2025
3735,19,1,552.94,26,10/6/2025
3735,46,1,490.88,28,10/4/2025
3735,50,1,90.03,44,9/18/2025
3735,46,1,490.88,0,11/1/2025
3735,6,1,360.61,105,7/19/2025
3736,27,1,1601.09,27,10/5/2025
3736,11,1,1743.93,35,9/27/2025
3736,45,1,426.9,101,7/23/2025
3736,37,1,1665.25,40,9/22/2025
3737,39,1,1985.36,33,9/29/2025
3737,46,1,490.88,339,11/27/2024
3737,49,2,2436.06,107,7/17/2025
3738,8,1,1923.47,80,8/13/2025
3738,25,1,551.11,18,10/14/2025
3738,38,2,1911.42,5,10/27/2025
3739,3,1,1652.15,25,10/7/2025
3739,28,1,1370.06,3,10/29/2025
3739,2,1,982.19,197,4/18/2025
3739,36,3,572.88,365,11/1/2024
3739,29,1,1719.14,28,10/4/2025
3739,7,1,171.98,69,8/24/2025
3739,23,1,1310.95,43,9/19/2025
3739,40,3,1491.69,34,9/28/2025
3740,12,1,351.41,83,8/10/2025
3740,27,1,1601.09,9,10/23/2025
3740,1,1,580.76,187,4/28/2025
3740,32,3,1050.69,234,3/12/2025
3741,48,1,1068.54,365,11/1/2024
3742,50,1,90.03,78,8/15/2025
3742,3,1,1652.15,124,6/30/2025
3742,17,1,857.39,240,3/6/2025
3742,35,1,271.69,187,4/28/2025
3743,42,1,1618.56,365,11/1/2024
3743,17,1,857.39,240,3/6/2025
3743,45,1,426.9,164,5/21/2025
3743,13,1,1580.74,16,10/16/2025
3744,11,1,1743.93,72,8/21/2025
3745,35,1,271.69,6,10/26/2025
3745,50,1,90.03,45,9/17/2025
3745,33,1,1015.75,14,10/18/2025
3746,10,1,1764.63,171,5/14/2025
3746,2,1,982.19,174,5/11/2025
3746,48,1,1068.54,18,10/14/2025
3747,13,1,1580.74,1,10/31/2025
3747,16,1,477.68,17,10/15/2025
3747,41,1,1312.04,64,8/29/2025
3748,5,2,1337.72,23,10/9/2025
3748,16,1,477.68,32,9/30/2025
3749,41,2,2624.08,4,10/28/2025
3750,36,1,190.96,309,12/27/2024
3751,43,1,1751.64,46,9/16/2025
3751,29,1,1719.14,33,9/29/2025
3751,18,1,625.11,146,6/8/2025
3752,17,1,857.39,326,12/10/2024
3752,41,1,1312.04,112,7/12/2025
3753,49,1,1218.03,130,6/24/2025
3753,32,1,350.23,115,7/9/2025
3754,43,1,1751.64,284,1/21/2025
3754,10,1,1764.63,116,7/8/2025
3754,7,1,171.98,66,8/27/2025
3754,13,1,1580.74,103,7/21/2025
3754,49,1,1218.03,156,5/29/2025
3755,2,1,982.19,51,9/11/2025
3755,38,2,1911.42,30,10/2/2025
3755,37,1,1665.25,76,8/17/2025
3755,48,1,1068.54,2,10/30/2025
3755,43,1,1751.64,19,10/13/2025
3755,30,1,77.24,365,11/1/2024
3756,42,2,3237.12,252,2/22/2025
3756,7,1,171.98,6,10/26/2025
3756,14,1,1469.35,46,9/16/2025
3756,22,1,956.37,95,7/29/2025
3756,33,1,1015.75,70,8/23/2025
3757,43,2,3503.28,125,6/29/2025
3757,33,1,1015.75,141,6/13/2025
3758,8,3,5770.41,226,3/20/2025
3758,8,1,1923.47,35,9/27/2025
3758,27,2,3202.18,101,7/23/2025
3759,4,1,280.69,52,9/10/2025
3759,12,1,351.41,21,10/11/2025
3760,50,1,90.03,125,6/29/2025
3760,40,1,497.23,10,10/22/2025
3760,6,1,360.61,107,7/17/2025
3760,8,1,1923.47,51,9/11/2025
3760,47,1,1350.15,190,4/25/2025
3760,11,2,3487.86,101,7/23/2025
3761,33,1,1015.75,37,9/25/2025
3761,37,1,1665.25,359,11/7/2024
3761,29,1,1719.14,47,9/15/2025
3761,24,1,304.09,245,3/1/2025
3761,17,1,857.39,6,10/26/2025
3762,36,1,190.96,76,8/17/2025
3762,15,1,1854.56,81,8/12/2025
3763,42,1,1618.56,9,10/23/2025
3763,38,1,955.71,103,7/21/2025
3764,29,1,1719.14,1,10/31/2025
3764,24,1,304.09,319,12/17/2024
3764,14,1,1469.35,70,8/23/2025
3764,17,1,857.39,95,7/29/2025
3764,29,2,3438.28,20,10/12/2025
3765,24,1,304.09,64,8/29/2025
3765,7,1,171.98,217,3/29/2025
3766,40,1,497.23,13,10/19/2025
3766,28,1,1370.06,140,6/14/2025
3766,8,1,1923.47,50,9/12/2025
3767,47,1,1350.15,0,11/1/2025
3767,28,1,1370.06,26,10/6/2025
3767,5,1,668.86,77,8/16/2025
3767,6,1,360.61,151,6/3/2025
3768,14,1,1469.35,76,8/17/2025
3769,26,1,1936.36,99,7/25/2025
3769,42,1,1618.56,325,12/11/2024
3769,23,2,2621.9,64,8/29/2025
3769,43,1,1751.64,32,9/30/2025
3770,19,1,552.94,303,1/2/2025
3770,36,1,190.96,19,10/13/2025
3771,22,1,956.37,164,5/21/2025
3771,38,1,955.71,62,8/31/2025
3771,5,1,668.86,17,10/15/2025
3771,12,2,702.82,185,4/30/2025
3771,1,1,580.76,46,9/16/2025
3772,45,1,426.9,52,9/10/2025
3772,25,2,1102.22,282,1/23/2025
3772,27,1,1601.09,121,7/3/2025
3773,41,1,1312.04,39,9/23/2025
3773,12,1,351.41,12,10/20/2025
3773,23,2,2621.9,209,4/6/2025
3774,2,1,982.19,46,9/16/2025
3774,15,3,5563.68,210,4/5/2025
3774,24,1,304.09,131,6/23/2025
3774,19,1,552.94,165,5/20/2025
3774,41,1,1312.04,256,2/18/2025
3775,40,1,497.23,25,10/7/2025
3775,22,1,956.37,39,9/23/2025
3775,11,1,1743.93,120,7/4/2025
3776,44,1,647.32,213,4/2/2025
3776,3,1,1652.15,68,8/25/2025
3776,19,1,552.94,113,7/11/2025
3777,29,1,1719.14,85,8/8/2025
3777,41,1,1312.04,22,10/10/2025
3778,40,1,497.23,153,6/1/2025
3778,5,3,2006.58,116,7/8/2025
3778,11,1,1743.93,101,7/23/2025
3778,42,1,1618.56,118,7/6/2025
3779,5,1,668.86,13,10/19/2025
3779,41,1,1312.04,178,5/7/2025
3779,23,1,1310.95,83,8/10/2025
3779,6,1,360.61,16,10/16/2025
3780,37,1,1665.25,270,2/4/2025
3780,40,1,497.23,179,5/6/2025
3780,1,1,580.76,27,10/5/2025
3781,50,1,90.03,258,2/16/2025
3782,50,1,90.03,48,9/14/2025
3782,15,1,1854.56,17,10/15/2025
3782,31,1,61.85,7,10/25/2025
3782,6,1,360.61,19,10/13/2025
3783,41,1,1312.04,5,10/27/2025
3783,17,1,857.39,108,7/16/2025
3783,27,1,1601.09,294,1/11/2025
3783,17,1,857.39,14,10/18/2025
3783,49,1,1218.03,61,9/1/2025
3784,36,1,190.96,16,10/16/2025
3784,5,1,668.86,111,7/13/2025
3785,31,2,123.7,146,6/8/2025
3786,29,1,1719.14,62,8/31/2025
3786,13,1,1580.74,130,6/24/2025
3786,40,2,994.46,183,5/2/2025
3787,3,1,1652.15,89,8/4/2025
3787,5,1,668.86,10,10/22/2025
3787,34,1,1161.45,42,9/20/2025
3788,38,2,1911.42,118,7/6/2025
3789,24,1,304.09,18,10/14/2025
3789,46,1,490.88,58,9/4/2025
3789,44,1,647.32,159,5/26/2025
3790,38,1,955.71,33,9/29/2025
3791,19,1,552.94,34,9/28/2025
3791,31,1,61.85,113,7/11/2025
3791,42,1,1618.56,38,9/24/2025
3792,41,1,1312.04,102,7/22/2025
3793,1,1,580.76,12,10/20/2025
3793,1,1,580.76,258,2/16/2025
3793,1,1,580.76,129,6/25/2025
3794,45,1,426.9,228,3/18/2025
3795,46,1,490.88,82,8/11/2025
3795,14,1,1469.35,49,9/13/2025
3795,24,1,304.09,42,9/20/2025
3796,21,1,369.69,0,11/1/2025
3797,17,1,857.39,94,7/30/2025
3798,13,2,3161.48,66,8/27/2025
3798,47,1,1350.15,35,9/27/2025
3798,33,1,1015.75,15,10/17/2025
3798,11,1,1743.93,280,1/25/2025
3798,19,1,552.94,37,9/25/2025
3799,42,1,1618.56,174,5/11/2025
3799,31,1,61.85,144,6/10/2025
3799,14,1,1469.35,151,6/3/2025
3799,1,1,580.76,17,10/15/2025
3799,24,1,304.09,365,11/1/2024
3800,40,1,497.23,60,9/2/2025
3800,44,1,647.32,75,8/18/2025
3800,2,1,982.19,126,6/28/2025
3801,23,1,1310.95,201,4/14/2025
3802,11,1,1743.93,128,6/26/2025
3802,3,1,1652.15,31,10/1/2025
3802,38,1,955.71,13,10/19/2025
3802,17,1,857.39,84,8/9/2025
3802,15,1,1854.56,64,8/29/2025
3803,11,1,1743.93,82,8/11/2025
3803,8,1,1923.47,60,9/2/2025
3803,24,1,304.09,123,7/1/2025
3804,25,1,551.11,7,10/25/2025
3804,41,1,1312.04,21,10/11/2025
3804,48,1,1068.54,198,4/17/2025
3804,17,1,857.39,5,10/27/2025
3805,12,1,351.41,0,11/1/2025
3805,37,1,1665.25,10,10/22/2025
3805,8,1,1923.47,304,1/1/2025
3806,16,1,477.68,14,10/18/2025
3807,17,1,857.39,64,8/29/2025
3807,11,1,1743.93,98,7/26/2025
3807,17,1,857.39,133,6/21/2025
3807,10,1,1764.63,19,10/13/2025
3807,13,1,1580.74,171,5/14/2025
3807,1,1,580.76,31,10/1/2025
3808,37,1,1665.25,11,10/21/2025
3808,7,1,171.98,205,4/10/2025
3808,37,1,1665.25,256,2/18/2025
3808,23,1,1310.95,91,8/2/2025
3809,26,1,1936.36,61,9/1/2025
3809,12,1,351.41,15,10/17/2025
3810,6,1,360.61,2,10/30/2025
3811,45,1,426.9,4,10/28/2025
3811,13,1,1580.74,166,5/19/2025
3812,23,1,1310.95,50,9/12/2025
3812,28,1,1370.06,18,10/14/2025
3812,35,1,271.69,52,9/10/2025
3813,39,1,1985.36,71,8/22/2025
3813,18,1,625.11,68,8/25/2025
3813,4,1,280.69,154,5/31/2025
3814,13,1,1580.74,69,8/24/2025
3814,12,1,351.41,84,8/9/2025
3814,31,1,61.85,75,8/18/2025
3815,30,1,77.24,151,6/3/2025
3815,9,1,1723.8,21,10/11/2025
3815,16,3,1433.04,83,8/10/2025
3815,37,1,1665.25,16,10/16/2025
3816,13,1,1580.74,0,11/1/2025
3816,11,1,1743.93,365,11/1/2024
3816,21,1,369.69,131,6/23/2025
3817,31,1,61.85,63,8/30/2025
3817,17,1,857.39,311,12/25/2024
3818,8,1,1923.47,53,9/9/2025
3818,25,1,551.11,7,10/25/2025
3818,28,1,1370.06,72,8/21/2025
3818,18,1,625.11,8,10/24/2025
3819,28,1,1370.06,5,10/27/2025
3819,27,1,1601.09,72,8/21/2025
3819,13,1,1580.74,125,6/29/2025
3820,44,1,647.32,67,8/26/2025
3820,35,1,271.69,202,4/13/2025
3820,31,1,61.85,81,8/12/2025
3820,7,1,171.98,5,10/27/2025
3821,4,1,280.69,88,8/5/2025
3821,6,1,360.61,42,9/20/2025
3821,36,2,381.92,14,10/18/2025
3821,27,3,4803.27,22,10/10/2025
3822,43,3,5254.92,23,10/9/2025
3822,19,1,552.94,109,7/15/2025
3822,32,1,350.23,302,1/3/2025
3823,9,1,1723.8,10,10/22/2025
3823,3,1,1652.15,121,7/3/2025
3823,41,1,1312.04,294,1/11/2025
3824,28,1,1370.06,169,5/16/2025
3824,6,1,360.61,83,8/10/2025
3824,16,1,477.68,0,11/1/2025
3824,17,1,857.39,5,10/27/2025
3825,10,1,1764.63,11,10/21/2025
3825,7,1,171.98,178,5/7/2025
3826,35,1,271.69,43,9/19/2025
3827,31,1,61.85,79,8/14/2025
3827,17,1,857.39,181,5/4/2025
3827,43,2,3503.28,124,6/30/2025
3827,25,1,551.11,31,10/1/2025
3827,12,1,351.41,227,3/19/2025
3828,19,1,552.94,12,10/20/2025
3829,28,1,1370.06,57,9/5/2025
3829,29,1,1719.14,31,10/1/2025
3830,44,1,647.32,0,11/1/2025
3830,5,1,668.86,41,9/21/2025
3830,41,1,1312.04,76,8/17/2025
3830,27,1,1601.09,81,8/12/2025
3831,2,2,1964.38,283,1/22/2025
3831,22,1,956.37,74,8/19/2025
3831,21,1,369.69,36,9/26/2025
3832,40,1,497.23,2,10/30/2025
3832,20,2,2644.28,282,1/23/2025
3832,39,1,1985.36,46,9/16/2025
3833,21,1,369.69,42,9/20/2025
3833,38,1,955.71,64,8/29/2025
3833,16,1,477.68,27,10/5/2025
3834,6,1,360.61,40,9/22/2025
3834,10,1,1764.63,80,8/13/2025
3834,27,1,1601.09,122,7/2/2025
3834,50,1,90.03,141,6/13/2025
3835,34,1,1161.45,11,10/21/2025
3835,34,1,1161.45,337,11/29/2024
3836,10,1,1764.63,32,9/30/2025
3836,49,2,2436.06,79,8/14/2025
3837,43,1,1751.64,41,9/21/2025
3837,9,1,1723.8,46,9/16/2025
3837,34,1,1161.45,39,9/23/2025
3837,41,1,1312.04,85,8/8/2025
3837,46,1,490.88,226,3/20/2025
3838,8,1,1923.47,139,6/15/2025
3838,29,1,1719.14,37,9/25/2025
3839,9,1,1723.8,71,8/22/2025
3839,29,1,1719.14,177,5/8/2025
3840,37,2,3330.5,115,7/9/2025
3840,47,1,1350.15,119,7/5/2025
3840,12,1,351.41,10,10/22/2025
3840,2,1,982.19,30,10/2/2025
3841,46,1,490.88,14,10/18/2025
3841,32,1,350.23,135,6/19/2025
3841,44,2,1294.64,51,9/11/2025
3842,8,1,1923.47,38,9/24/2025
3843,6,1,360.61,60,9/2/2025
3843,38,1,955.71,30,10/2/2025
3843,28,1,1370.06,18,10/14/2025
3844,48,1,1068.54,68,8/25/2025
3845,14,1,1469.35,51,9/11/2025
3845,23,1,1310.95,44,9/18/2025
3846,36,1,190.96,63,8/30/2025
3846,46,1,490.88,142,6/12/2025
3847,24,1,304.09,80,8/13/2025
3848,32,1,350.23,56,9/6/2025
3848,7,1,171.98,43,9/19/2025
3849,40,1,497.23,2,10/30/2025
3849,1,1,580.76,23,10/9/2025
3850,17,1,857.39,14,10/18/2025
3850,10,1,1764.63,365,11/1/2024
3851,9,1,1723.8,111,7/13/2025
3851,48,1,1068.54,99,7/25/2025
3852,7,1,171.98,88,8/5/2025
3852,10,1,1764.63,8,10/24/2025
3852,13,1,1580.74,36,9/26/2025
3853,17,1,857.39,64,8/29/2025
3854,18,1,625.11,105,7/19/2025
3854,31,1,61.85,229,3/17/2025
3854,46,2,981.76,26,10/6/2025
3854,39,1,1985.36,9,10/23/2025
3855,38,2,1911.42,19,10/13/2025
3855,7,1,171.98,158,5/27/2025
3855,37,1,1665.25,64,8/29/2025
3855,8,2,3846.94,132,6/22/2025
3856,32,1,350.23,65,8/28/2025
3857,48,1,1068.54,6,10/26/2025
3857,27,1,1601.09,74,8/19/2025
3857,21,1,369.69,92,8/1/2025
3858,9,1,1723.8,192,4/23/2025
3858,3,2,3304.3,97,7/27/2025
3858,16,1,477.68,151,6/3/2025
3859,44,1,647.32,177,5/8/2025
3859,40,1,497.23,252,2/22/2025
3859,8,2,3846.94,34,9/28/2025
3859,2,1,982.19,21,10/11/2025
3859,20,1,1322.14,89,8/4/2025
3859,45,1,426.9,59,9/3/2025
3860,29,1,1719.14,13,10/19/2025
3860,10,1,1764.63,44,9/18/2025
3860,4,1,280.69,222,3/24/2025
3860,1,1,580.76,65,8/28/2025
3860,38,1,955.71,7,10/25/2025
3861,21,1,369.69,108,7/16/2025
3862,7,3,515.94,157,5/28/2025
3863,10,1,1764.63,222,3/24/2025
3863,40,1,497.23,25,10/7/2025
3863,50,2,180.06,25,10/7/2025
3864,1,1,580.76,40,9/22/2025
3864,18,1,625.11,321,12/15/2024
3864,23,1,1310.95,32,9/30/2025
3864,7,1,171.98,6,10/26/2025
3865,12,1,351.41,122,7/2/2025
3865,18,1,625.11,31,10/1/2025
3865,24,1,304.09,86,8/7/2025
3866,9,1,1723.8,67,8/26/2025
3866,45,1,426.9,32,9/30/2025
3866,3,1,1652.15,112,7/12/2025
3866,10,1,1764.63,33,9/29/2025
3867,17,2,1714.78,26,10/6/2025
3867,39,2,3970.72,158,5/27/2025
3868,47,1,1350.15,42,9/20/2025
