CustomerID,Age,Gender,AvgBrowsingTime,AvgPageViews,PastPurchases,Purchase
2379,28,Male,2.05,4,2,0
2380,18,Female,4.29,4,0,0
2381,41,Male,7.88,5,2,0
2382,24,Male,7.07,4,1,0
2383,42,Female,1.22,6,3,1
2384,38,Male,6.6,3,2,1
2385,32,Male,3.74,5,1,1
2386,18,Male,1.65,7,0,0
2387,29,Female,0.5,3,1,0
2388,24,Female,2.25,5,0,1
2389,32,Male,2.35,6,1,0
2390,38,Female,1.72,8,0,1
2391,36,Male,4.16,3,1,1
2392,46,Male,6.45,5,0,1
2393,42,Female,1.93,4,1,1
2394,50,Female,0.5,4,0,1
2395,66,Female,7.71,8,1,1
2396,49,Male,0.5,9,2,0
2397,66,Female,11.06,3,0,1
2398,52,Female,3.19,11,4,0
2399,61,Female,0.5,5,3,1
2400,55,Male,0.53,7,1,1
2401,43,Female,0.5,4,2,1
2402,28,Female,1.36,3,2,0
2403,52,Male,0.89,4,2,1
2404,25,Male,4.04,7,1,1
2405,63,Male,0.5,4,2,1
2406,31,Female,2.11,7,1,0
2407,27,Female,3.07,5,1,1
2408,19,Female,1.43,2,2,0
2409,63,Female,0.5,7,1,0
2410,26,Male,0.5,5,4,0
2411,20,Male,0.89,2,1,0
2412,38,Male,4.58,3,2,1
2413,43,Male,0.76,7,0,1
2414,25,Male,6.47,5,1,1
2415,65,Male,2.2,7,0,1
2416,19,Male,3.01,4,2,0
2417,23,Male,2.88,4,2,1
2418,45,Male,6.39,5,3,1
2419,46,Male,0.5,3,1,1
2420,43,Male,1.19,4,1,0
2421,42,Female,3.41,2,1,0
2422,29,Female,0.5,4,0,0
2423,22,Female,0.68,5,0,1
2424,51,Male,3.26,2,0,1
2425,65,Female,3.69,4,1,0
2426,54,Female,4.75,2,2,0
2427,32,Female,3.04,5,1,0
2428,61,Male,5.1,5,2,1
2429,53,Female,4.21,9,3,1
2430,32,Female,2.91,6,0,0
2431,60,Female,4.16,6,1,1
2432,65,Female,9.64,4,1,1
2433,40,Male,1.28,6,2,0
2434,23,Male,2.44,6,1,0
2435,63,Male,7.19,3,0,0
2436,67,Female,4.11,4,3,1
2437,61,Male,0.5,4,1,1
2438,60,Male,7.67,6,1,1
2439,62,Male,0.5,4,1,1
2440,38,Male,5.64,5,1,0
2441,40,Male,6.67,5,1,1
2442,60,Female,12.68,5,1,1
2443,33,Female,0.5,6,2,0
2444,64,Male,3.19,4,2,0
2445,32,Male,1.19,4,1,0
2446,42,Male,1.71,6,1,0
2447,53,Female,0.5,8,1,1
2448,28,Male,4.04,8,0,0
2449,68,Male,3.08,5,1,1
2450,32,Male,0.89,3,1,0
2451,21,Female,2.73,6,2,0
2452,38,Female,5.24,6,0,0
2453,30,Female,5.52,5,0,0
2454,39,Female,9.51,5,0,0
2455,36,Male,2.53,6,0,0
2456,51,Male,11.83,5,1,0
2457,31,Male,7.64,2,1,1
2458,21,Male,1.95,5,1,0
2459,65,Male,0.5,4,2,1
2460,69,Male,1.69,7,0,1
2461,63,Male,2.06,5,1,1
2462,44,Female,4.15,6,4,0
2463,46,Female,2.73,5,0,0
2464,64,Female,6.98,3,1,1
2465,45,Female,1.77,4,1,1
2466,52,Male,1.68,4,1,0
2467,25,Female,8.78,6,1,0
2468,33,Male,0.5,10,2,0
2469,59,Female,12.9,5,2,1
2470,53,Male,1.08,6,1,1
2471,47,Female,12.4,7,0,0
2472,35,Male,0.5,7,0,1
2473,19,Male,2.5,7,1,0
2474,66,Female,0.5,5,0,0
2475,30,Male,4.3,12,1,1
2476,21,Female,7.11,7,1,1
2477,43,Female,0.5,4,0,1
2478,42,Female,10.63,1,1,1
2479,47,Female,2.84,9,3,0
2480,28,Female,4.63,2,2,0
2481,24,Male,8.22,7,2,0
2482,48,Female,1.59,3,1,1
2483,61,Female,1.94,4,0,0
2484,27,Female,9.59,8,1,0
2485,56,Male,8.69,5,2,1
2486,30,Female,14.51,4,1,0
2487,48,Female,10.34,10,1,1
2488,24,Female,1.13,3,1,0
2489,66,Male,7.11,3,2,1
2490,59,Male,2.59,4,0,1
2491,59,Male,18.71,4,0,1
2492,53,Female,2.7,4,2,0
2493,37,Female,3.7,7,2,1
2494,21,Male,1.36,7,1,1
2495,24,Male,2.28,11,0,1
2496,18,Male,0.98,3,2,0
2497,61,Male,8.42,4,0,1
2498,62,Female,7.49,2,1,1
2499,59,Female,0.5,4,3,0
2500,64,Male,6.28,4,0,1
2501,30,Male,3.96,6,3,0
2502,39,Male,1.86,4,1,0
2503,38,Female,1.19,4,0,0
2504,39,Male,8.32,3,2,0
2505,45,Male,3.37,4,1,0
2506,26,Male,3.97,3,1,0
2507,43,Female,3.43,8,0,0
2508,26,Female,1.19,3,3,1
2509,32,Female,3.08,8,1,1
2510,27,Male,0.52,6,2,0
2511,41,Male,0.87,6,0,0
2512,59,Male,4.31,3,1,0
2513,25,Female,10.97,2,2,0
2514,41,Male,1.16,7,2,0
2515,33,Female,0.58,6,1,1
2516,66,Female,2.92,5,2,0
2517,43,Female,8.3,6,1,0
2518,44,Male,5.02,6,2,1
2519,54,Male,7.72,5,1,1
2520,21,Male,4.26,3,1,0
2521,67,Female,4.92,5,1,0
2522,41,Female,0.5,6,0,0
2523,36,Male,1.35,5,3,0
2524,53,Male,1.66,5,0,1
2525,56,Female,5.08,3,1,1
2526,27,Female,9.2,3,2,0
2527,42,Male,8.81,4,0,1
2528,35,Female,2.52,6,2,1
2529,36,Male,1.62,2,0,1
2530,53,Male,1.81,4,1,0
2531,27,Female,0.5,6,1,0
2532,50,Female,4.86,2,1,1
2533,67,Female,10.07,4,3,1
2534,22,Male,11.89,7,0,0
2535,64,Female,3.98,2,1,0
2536,66,Male,6.32,4,1,1
2537,52,Male,0.69,5,1,1
2538,61,Male,0.5,2,1,1
2539,51,Male,3.06,8,5,1
2540,50,Female,3.7,5,1,1
2541,38,Female,5.17,2,0,0
2542,34,Male,2.09,9,1,0
2543,39,Male,2.66,4,0,0
2544,65,Male,1.71,3,5,1
2545,54,Male,12.62,6,2,1
2546,32,Female,2.65,4,5,1
2547,52,Female,5.61,12,1,1
2548,45,Male,4.42,7,1,0
2549,24,Male,1.0,4,1,0
2550,49,Female,3.93,4,2,0
2551,28,Female,10.04,7,1,0
2552,27,Male,3.35,3,2,0
2553,26,Male,11.88,4,3,0
2554,31,Female,2.13,8,0,0
2555,30,Male,0.65,5,1,1
2556,42,Male,8.81,8,1,0
2557,19,Female,8.71,6,2,0
2558,52,Female,20.2,3,0,0
2559,24,Female,5.59,4,1,0
2560,38,Female,10.09,6,1,0
2561,35,Female,6.33,8,1,1
2562,20,Male,6.79,6,1,0
2563,59,Male,3.51,10,3,1
2564,56,Male,3.39,3,2,0
2565,58,Male,10.0,6,0,0
2566,66,Female,2.99,6,0,1
2567,28,Female,2.13,7,0,1
2568,56,Female,4.06,1,3,1
2569,41,Female,2.05,6,1,1
2570,63,Male,3.14,4,1,1
2571,36,Male,0.9,4,0,0
2572,21,Female,9.05,4,1,0
2573,43,Female,1.65,7,0,1
2574,55,Female,2.71,4,0,0
2575,59,Female,1.62,4,0,0
2576,49,Female,0.85,6,1,0
2577,56,Female,1.95,3,0,1
2578,62,Male,5.8,3,0,0
2579,63,Female,0.5,3,0,1
2580,53,Female,8.33,4,1,1
2581,57,Male,0.5,4,0,0
2582,54,Female,0.53,8,1,1
2583,50,Male,0.5,5,1,0
2584,53,Female,0.5,4,4,1
2585,20,Male,6.8,4,2,0
2586,26,Female,8.08,5,0,0
2587,25,Male,3.16,5,0,0
2588,50,Female,1.48,4,1,0
2589,23,Male,1.12,2,1,0
2590,58,Male,2.67,5,3,0
2591,56,Male,12.08,1,1,1
2592,21,Female,1.41,5,0,0
2593,30,Male,4.45,7,2,0
2594,66,Male,2.9,2,1,1
2595,19,Female,1.39,5,0,0
2596,22,Male,1.82,2,1,1
2597,61,Female,0.72,6,2,1
2598,44,Male,5.8,4,0,0
2599,49,Female,0.54,6,1,0
2600,38,Male,4.21,7,0,0
2601,25,Male,0.5,5,0,0
2602,55,Female,12.84,8,0,0
2603,25,Female,1.79,3,0,0
2604,67,Female,8.21,6,0,1
2605,20,Male,5.99,5,1,1
2606,61,Male,12.3,4,1,0
2607,20,Male,0.86,5,3,0
2608,39,Female,5.78,7,0,0
2609,23,Male,0.5,6,2,0
2610,19,Male,0.5,5,0,0
2611,40,Male,2.57,2,1,1
2612,61,Female,0.8,5,2,0
2613,19,Male,16.34,5,2,0
2614,55,Female,0.5,6,1,1
2615,34,Male,3.27,6,1,0
2616,52,Female,3.03,7,2,1
2617,51,Male,2.58,4,0,0
2618,40,Female,4.11,9,1,0
2619,47,Female,0.5,6,1,0
2620,69,Male,2.61,6,2,1
2621,25,Female,1.06,4,1,0
2622,39,Male,10.71,4,3,1
2623,61,Female,5.47,5,3,1
2624,53,Female,14.91,4,2,1
2625,22,Male,0.79,3,1,0
2626,30,Male,2.55,4,2,1
2627,46,Male,0.5,7,1,0
2628,48,Male,0.5,5,1,1
2629,64,Male,2.09,6,0,1
2630,33,Male,3.15,9,2,1
2631,59,Male,0.5,3,0,0
2632,47,Female,2.35,9,3,1
2633,33,Male,10.39,7,2,0
2634,29,Male,3.95,8,1,0
2635,34,Female,2.87,4,2,1
2636,33,Male,1.84,2,2,0
2637,29,Male,1.52,8,4,0
2638,25,Male,3.02,4,2,1
2639,37,Female,4.18,4,5,0
2640,20,Female,2.11,3,2,0
2641,33,Male,8.08,5,1,0
2642,47,Female,6.02,4,1,0
2643,62,Male,5.49,3,0,1
2644,40,Female,3.24,7,0,0
2645,45,Female,0.5,5,1,1
2646,68,Female,7.6,3,1,1
2647,57,Male,2.11,3,1,1
2648,22,Male,1.28,8,0,0
2649,37,Male,0.5,4,1,0
2650,57,Female,1.55,8,0,1
2651,61,Female,5.76,4,1,0
2652,18,Female,0.5,4,0,0
2653,47,Female,3.94,1,1,1
2654,38,Male,3.55,7,0,0
2655,37,Female,4.64,3,1,1
2656,23,Female,7.17,3,0,0
2657,39,Female,9.35,6,2,0
2658,35,Female,2.16,5,1,0
2659,25,Female,1.7,6,1,0
2660,56,Male,2.72,5,2,0
2661,49,Female,3.93,8,0,0
2662,50,Male,3.27,3,1,1
2663,33,Female,4.2,5,1,1
2664,29,Female,0.5,3,3,1
2665,55,Male,3.31,7,2,0
2666,69,Female,0.52,11,1,1
2667,51,Male,6.51,3,0,1
2668,31,Male,0.54,4,0,0
2669,53,Male,6.02,8,1,1
2670,50,Female,0.5,2,0,0
2671,40,Female,2.72,12,3,1
2672,67,Female,5.55,5,1,1
2673,62,Male,1.77,5,1,0
2674,19,Female,6.36,7,1,0
2675,58,Female,4.03,5,2,1
2676,38,Male,4.26,4,0,1
2677,19,Male,0.91,6,2,0
2678,44,Male,1.68,6,2,0
2679,26,Female,3.27,8,0,0
2680,18,Female,2.79,6,1,0
2681,28,Female,6.33,6,0,0
2682,20,Male,2.31,7,1,0
2683,69,Female,2.5,3,0,1
2684,40,Male,1.38,6,2,1
2685,43,Male,0.5,6,0,1
2686,21,Female,2.35,6,0,0
2687,35,Male,5.33,6,0,0
2688,23,Female,6.52,6,0,0
2689,52,Male,0.5,4,1,0
2690,39,Female,11.57,4,3,1
2691,60,Male,3.23,5,2,1
2692,32,Female,10.84,2,1,0
2693,39,Male,6.46,7,1,1
2694,54,Male,4.48,2,2,1
2695,69,Female,1.53,2,1,1
2696,59,Male,2.05,4,2,1
2697,29,Female,0.5,5,0,0
2698,64,Female,6.15,3,2,1
2699,66,Male,2.44,4,1,1
2700,59,Male,7.09,5,1,0
2701,55,Female,3.39,6,1,1
2702,35,Female,7.72,5,0,0
2703,62,Female,0.5,5,0,1
2704,52,Male,1.02,6,1,1
2705,47,Female,0.5,7,3,0
2706,41,Male,2.22,5,1,0
2707,59,Female,1.79,3,2,1
2708,47,Female,5.3,6,2,1
2709,31,Male,0.5,6,0,0
2710,23,Male,1.31,4,1,1
2711,20,Male,6.99,4,0,0
2712,33,Male,0.5,4,4,0
2713,24,Female,11.5,3,1,1
2714,69,Male,17.63,4,1,1
2715,31,Male,0.5,6,1,1
2716,26,Male,2.4,6,0,0
2717,32,Female,1.83,1,2,1
2718,38,Female,6.73,5,0,0
2719,52,Male,3.38,2,1,1
2720,19,Male,6.33,6,1,0
2721,44,Female,6.04,7,3,1
2722,19,Female,1.81,5,0,0
2723,52,Male,6.61,1,3,1
2724,35,Male,4.53,6,2,0
2725,31,Male,3.24,5,2,0
2726,37,Male,10.8,3,2,0
2727,35,Female,4.65,5,1,0
2728,27,Female,0.5,3,0,0
2729,42,Male,3.29,6,0,0
2730,19,Female,2.77,6,0,0
2731,42,Male,0.5,5,2,1
2732,50,Female,11.88,6,1,1
2733,53,Female,0.94,3,1,0
2734,48,Male,5.63,11,0,1
2735,31,Male,3.45,4,1,0
2736,18,Female,0.5,2,0,0
2737,63,Male,9.56,8,1,0
2738,33,Male,4.42,4,1,0
2739,63,Male,2.22,1,0,0
2740,69,Female,0.74,8,0,1
2741,20,Male,0.5,5,0,1
2742,52,Female,1.59,3,8,1
2743,58,Male,3.42,5,1,0
2744,23,Female,3.22,6,2,1
2745,42,Female,12.58,5,1,0
2746,30,Female,3.95,5,0,0
2747,51,Male,9.14,2,2,1
2748,25,Female,3.37,4,1,1
2749,38,Female,2.81,5,1,0
2750,51,Male,8.14,4,2,1
2751,21,Male,3.37,5,5,0
2752,42,Male,6.7,1,1,1
2753,32,Male,1.9,6,0,0
2754,21,Female,1.68,4,1,0
2755,62,Male,9.24,8,1,1
2756,29,Male,2.56,4,1,0
2757,49,Female,8.68,4,5,1
2758,49,Male,11.07,7,1,0
2759,45,Male,0.76,5,1,1
2760,30,Male,2.65,3,2,0
2761,48,Female,1.31,4,0,0
2762,31,Female,4.11,8,2,1
2763,37,Female,6.04,2,3,1
2764,35,Male,1.77,7,0,1
2765,46,Female,2.61,8,1,1
2766,23,Male,4.12,7,5,1
2767,49,Male,1.63,6,2,0
2768,46,Male,8.55,9,1,0
2769,60,Female,5.18,4,0,1
2770,19,Male,11.89,3,2,1
2771,40,Male,2.5,4,0,1
2772,36,Male,0.5,4,1,0
2773,48,Male,3.23,4,0,1
2774,68,Female,0.5,4,0,1
2775,22,Male,14.97,6,1,1
2776,36,Female,1.06,2,3,0
2777,51,Male,7.26,5,2,0
2778,27,Female,2.8,3,1,0
2779,42,Female,3.1,4,2,1
2780,19,Male,0.68,5,4,0
2781,28,Male,3.95,9,1,0
2782,67,Female,3.79,3,0,1
2783,48,Female,2.68,5,2,1
2784,32,Male,9.54,5,1,0
2785,26,Male,1.39,7,2,0
2786,40,Female,0.74,6,1,0
2787,36,Female,3.02,3,1,0
2788,26,Male,0.63,5,3,0
2789,52,Male,10.15,6,1,1
2790,38,Male,1.07,3,0,0
2791,26,Female,0.5,5,0,0
2792,45,Male,1.49,8,0,0
2793,63,Female,4.8,4,2,1
2794,68,Male,1.7,3,1,1
2795,24,Male,5.37,6,0,1
2796,33,Female,0.93,4,1,0
2797,33,Female,3.3,5,0,0
2798,50,Female,7.67,4,3,1
2799,21,Male,1.1,4,1,0
2800,21,Female,8.03,9,5,0
2801,56,Female,0.5,5,2,1
2802,57,Male,7.88,5,1,0
2803,34,Male,2.79,6,1,0
2804,54,Male,3.93,3,2,1
2805,56,Male,1.7,4,0,0
2806,69,Female,2.58,3,1,1
2807,46,Male,1.03,1,1,1
2808,69,Female,0.63,6,3,1
2809,53,Male,1.42,4,2,0
2810,55,Female,3.0,6,0,0
2811,56,Male,4.53,5,1,0
2812,67,Male,6.31,7,0,1
2813,54,Male,4.42,8,2,1
2814,69,Male,3.55,5,2,1
2815,52,Female,2.51,6,0,0
2816,24,Male,2.17,2,1,0
2817,44,Female,1.16,3,4,1
2818,45,Male,7.74,5,1,1
2819,39,Male,2.63,10,0,1
2820,31,Male,0.5,4,2,1
2821,24,Female,3.38,5,2,0
2822,54,Female,2.44,8,0,1
2823,39,Male,8.87,4,2,1
2824,22,Male,8.59,6,3,0
2825,19,Male,0.5,2,3,0
2826,44,Female,0.5,3,0,0
2827,38,Female,3.85,2,1,1
2828,55,Male,3.86,6,0,0
2829,32,Female,1.4,3,2,0
2830,38,Male,3.86,7,0,0
2831,27,Female,4.24,4,0,1
2832,40,Male,0.94,6,5,1
2833,56,Female,1.0,5,1,0
2834,22,Male,5.71,3,0,0
2835,18,Female,1.2,4,0,0
2836,30,Female,7.81,4,0,0
2837,38,Female,2.48,2,0,0
2838,43,Female,4.82,6,5,0
2839,67,Female,9.5,3,2,1
2840,62,Male,7.0,6,4,1
2841,38,Male,1.72,4,3,1
2842,35,Male,1.61,5,2,1
2843,54,Female,5.22,4,0,0
2844,62,Male,1.02,6,1,1
2845,49,Female,0.5,7,1,0
2846,53,Female,9.3,8,0,1
2847,34,Male,0.5,5,1,0
2848,52,Male,0.5,4,1,1
2849,66,Male,0.5,2,2,1
2850,28,Male,4.81,2,3,0
2851,38,Male,5.08,4,2,1
2852,69,Male,1.71,5,1,1
2853,43,Female,1.62,7,1,0
2854,21,Female,2.09,3,0,0
2855,51,Male,3.76,5,2,1
2856,69,Male,1.24,5,0,1
2857,65,Male,10.66,5,0,0
2858,35,Female,1.74,6,2,1
2859,57,Female,32.81,4,1,0
2860,52,Male,1.18,2,1,0
2861,58,Male,6.16,5,0,1
2862,46,Female,1.2,7,0,0
2863,69,Female,0.5,5,1,1
2864,46,Male,8.7,11,0,0
2865,55,Female,7.99,3,0,0
2866,59,Male,1.68,7,0,0
2867,38,Male,5.34,10,0,1
2868,59,Female,3.48,4,0,0
2869,30,Female,8.64,8,0,1
2870,66,Male,0.5,4,4,1
2871,58,Female,3.0,4,2,1
2872,34,Male,2.08,6,1,0
2873,26,Female,1.33,4,0,0
2874,58,Male,9.33,6,0,1
2875,18,Female,0.5,4,3,0
2876,19,Female,0.75,2,1,0
2877,65,Male,3.47,5,2,1
2878,46,Female,3.45,6,1,1
2879,50,Female,0.99,6,2,1
2880,27,Female,1.37,10,2,0
2881,67,Male,13.48,7,1,1
2882,57,Female,2.09,3,1,0
2883,38,Female,4.47,4,1,0
2884,45,Male,5.05,8,2,1
2885,28,Female,2.78,4,1,0
2886,51,Male,11.71,6,0,1
2887,25,Male,5.54,1,2,0
2888,39,Male,1.64,3,1,1
2889,25,Female,3.2,3,4,0
2890,66,Female,4.78,9,0,1
2891,32,Male,3.82,9,2,1
2892,34,Female,8.69,6,1,0
2893,40,Male,2.35,5,3,0
2894,41,Male,2.5,7,2,1
2895,62,Male,1.77,4,0,1
2896,36,Female,0.63,8,0,0
2897,22,Female,0.5,4,0,0
2898,49,Female,9.11,9,1,1
2899,61,Female,5.19,7,0,1
2900,18,Male,4.12,6,0,0
2901,40,Male,3.84,5,1,0
2902,54,Male,7.62,5,0,0
2903,25,Male,2.27,5,1,0
2904,30,Male,6.78,4,1,0
2905,25,Female,0.89,5,0,0
2906,40,Male,9.73,2,0,0
2907,60,Female,3.22,3,0,1
2908,18,Male,0.5,3,1,0
2909,62,Male,4.23,8,3,0
2910,68,Female,3.43,5,1,1
2911,41,Male,0.5,6,2,0
2912,52,Female,3.03,4,2,1
2913,41,Female,2.5,4,1,0
2914,34,Male,1.18,5,4,0
2915,22,Female,11.93,3,1,0
2916,37,Male,5.04,8,0,1
2917,38,Male,7.77,5,2,0
2918,57,Female,4.69,5,0,1
2919,48,Male,0.59,5,1,1
2920,63,Female,2.58,6,1,1
2921,53,Female,4.53,2,1,0
2922,28,Female,11.55,6,4,0
2923,69,Male,1.64,6,2,1
2924,32,Male,8.93,6,3,1
2925,36,Female,11.12,6,2,1
2926,24,Male,6.31,5,1,0
2927,68,Male,11.04,5,2,0
2928,45,Male,1.98,7,2,1
2929,68,Male,10.95,3,2,1
2930,60,Male,5.17,5,0,0
2931,22,Female,0.62,2,1,0
2932,22,Female,8.41,3,0,0
2933,47,Male,2.46,4,0,1
2934,49,Male,2.48,2,0,0
2935,25,Male,3.77,4,0,1
2936,27,Female,1.33,5,1,0
2937,55,Male,2.1,5,0,0
2938,64,Female,7.28,4,2,0
2939,49,Male,0.52,8,0,0
2940,65,Female,1.13,5,2,1
2941,45,Male,0.5,6,1,1
2942,34,Female,2.72,4,2,1
2943,48,Male,5.07,5,1,0
2944,25,Female,5.46,4,1,0
2945,57,Male,12.71,9,1,1
2946,42,Female,2.88,3,2,0
2947,26,Female,1.1,7,2,1
2948,19,Male,10.57,6,1,0
2949,32,Female,6.34,6,2,0
2950,67,Female,3.55,1,2,1
2951,20,Male,2.4,7,1,0
2952,66,Male,9.76,4,0,1
2953,53,Male,5.22,3,2,0
2954,21,Female,1.75,6,1,0
2955,31,Female,5.4,2,2,1
2956,58,Male,0.98,2,2,1
2957,58,Male,2.36,4,2,0
2958,42,Female,1.5,5,0,1
2959,67,Female,0.5,4,0,1
2960,27,Male,1.4,4,2,1
2961,38,Female,0.5,5,2,0
2962,53,Male,4.18,2,2,0
2963,29,Male,6.89,3,2,0
2964,44,Female,18.75,4,3,1
2965,57,Male,0.98,4,1,0
2966,19,Male,3.26,5,1,0
2967,30,Male,9.78,5,3,1
2968,49,Female,0.5,6,2,0
2969,48,Female,5.51,2,0,0
2970,33,Male,5.33,7,1,0
2971,49,Male,1.78,3,0,0
2972,49,Male,7.99,8,4,0
2973,51,Female,6.63,5,0,1
2974,28,Male,0.5,3,1,0
2975,27,Female,0.5,4,1,1
2976,32,Male,0.5,8,1,1
2977,34,Male,1.92,6,0,0
2978,57,Male,2.75,3,1,1
2979,35,Male,3.23,4,2,0
2980,26,Female,0.71,6,1,1
2981,42,Male,8.71,4,4,0
2982,57,Male,1.75,2,2,1
2983,31,Male,0.5,7,1,0
2984,42,Male,1.29,9,2,1
2985,67,Male,3.19,7,0,0
2986,39,Male,2.72,3,2,1
2987,69,Male,1.9,6,1,1
2988,47,Female,1.25,6,0,1
2989,37,Male,7.64,3,1,0
2990,38,Male,22.63,5,1,1
2991,61,Female,1.88,4,2,0
2992,49,Male,3.48,5,3,1
2993,68,Male,4.48,2,4,1
2994,63,Male,4.39,5,0,1
2995,66,Male,0.5,9,2,1
2996,38,Female,9.22,7,0,1
2997,52,Male,3.78,7,3,0
2998,49,Female,3.16,5,0,1
2999,47,Male,3.16,2,1,1
3000,56,Male,12.8,4,2,1
3001,66,Female,7.24,7,0,1
3002,29,Male,0.65,6,0,0
3003,58,Female,1.95,4,1,0
3004,64,Male,2.44,9,0,1
3005,35,Female,1.14,7,1,1
3006,38,Male,5.45,4,1,0
3007,30,Female,7.47,4,0,0
3008,38,Male,5.0,8,0,0
3009,25,Female,20.2,9,0,0
3010,63,Male,0.5,3,2,0
3011,57,Female,8.13,4,2,1
3012,63,Male,5.2,7,3,1
3013,24,Female,2.11,3,1,0
3014,40,Male,3.74,6,1,0
3015,61,Male,1.46,3,1,1
3016,49,Male,7.03,6,1,0
3017,28,Male,3.25,1,0,0
3018,39,Male,1.13,3,0,0
3019,39,Female,4.84,4,0,1
3020,60,Female,4.37,2,3,1
3021,42,Male,1.7,3,4,1
3022,39,Female,0.5,4,1,0
3023,45,Male,2.13,4,3,0
3024,46,Male,4.23,4,2,1
3025,30,Female,8.88,3,3,1
3026,35,Female,10.4,6,3,0
3027,19,Female,3.3,1,2,0
3028,46,Male,5.75,5,2,0
3029,38,Female,2.69,6,1,1
3030,32,Male,6.5,4,0,0
3031,69,Male,0.64,7,0,0
3032,44,Male,1.34,4,2,0
3033,67,Female,4.24,7,3,1
3034,48,Female,0.5,5,1,0
3035,32,Female,4.4,8,2,1
3036,68,Male,8.02,3,0,0
3037,40,Male,1.81,3,2,1
3038,41,Male,0.88,4,1,0
3039,61,Male,8.3,4,3,1
3040,30,Male,5.63,6,2,0
3041,39,Female,1.82,3,0,1
3042,60,Male,2.43,4,0,0
3043,54,Male,4.7,3,1,1
3044,50,Male,1.68,3,0,0
3045,20,Male,0.5,2,1,1
3046,36,Male,0.95,4,1,0
3047,40,Female,9.16,7,1,1
3048,46,Female,5.62,5,0,1
3049,47,Female,17.3,8,1,0
3050,56,Male,7.92,4,3,1
3051,61,Male,10.19,10,2,1
3052,64,Male,1.07,5,0,1
3053,42,Female,5.55,6,0,1
3054,54,Female,0.5,6,0,1
3055,64,Male,5.85,4,2,1
3056,25,Male,3.99,8,0,0
3057,59,Male,1.75,4,0,1
3058,33,Female,8.62,4,1,0
3059,25,Female,7.88,6,1,0
3060,18,Female,0.5,3,3,1
3061,61,Male,3.77,10,0,1
3062,22,Male,1.43,6,1,1
3063,20,Male,2.1,10,1,0
3064,18,Male,6.45,4,0,0
3065,21,Male,1.61,8,1,0
3066,57,Female,11.71,6,1,0
3067,52,Female,1.36,6,1,1
3068,49,Male,4.6,9,2,0
3069,59,Female,5.77,7,3,0
3070,51,Male,2.92,5,1,0
3071,60,Male,1.25,6,0,0
3072,42,Male,7.98,4,0,0
3073,27,Male,7.43,12,1,0
3074,38,Male,2.39,8,0,1
3075,63,Male,3.63,4,1,1
3076,56,Male,0.5,4,1,0
3077,44,Female,0.5,5,0,1
3078,44,Male,2.33,7,0,1
3079,19,Male,1.47,3,0,0
3080,58,Male,6.83,8,0,0
3081,65,Female,5.0,5,2,1
3082,30,Male,12.18,6,3,0
3083,26,Female,4.11,4,5,0
3084,69,Male,11.5,5,2,1
3085,53,Male,3.35,4,2,1
3086,39,Female,4.37,3,2,0
3087,59,Male,15.61,7,0,1
3088,43,Male,4.61,3,0,0
3089,29,Male,0.5,6,1,1
3090,34,Female,3.81,3,2,0
3091,31,Male,9.55,7,0,0
3092,31,Male,6.39,7,2,0
3093,51,Female,4.12,4,3,1
3094,37,Male,4.11,3,2,0
3095,28,Female,18.53,6,0,0
3096,33,Female,0.5,7,0,1
3097,68,Male,3.83,7,1,1
3098,48,Male,0.5,3,0,1
3099,23,Male,4.39,8,2,0
3100,36,Female,4.55,3,2,1
3101,54,Female,0.5,3,0,0
3102,21,Female,0.75,4,0,1
3103,64,Female,4.55,5,2,1
3104,21,Female,1.29,6,1,0
3105,37,Male,1.42,7,1,1
3106,27,Male,7.54,1,1,1
3107,41,Female,2.01,2,0,0
3108,52,Male,3.25,4,1,1
3109,43,Male,10.47,5,0,0
3110,54,Female,2.56,9,0,0
3111,55,Male,2.19,9,1,1
3112,38,Female,4.31,3,1,0
3113,57,Female,5.02,3,0,1
3114,56,Male,9.13,7,2,1
3115,38,Female,10.18,6,1,0
3116,27,Male,4.55,6,2,0
3117,55,Male,0.5,3,2,1
3118,63,Male,0.5,8,1,1
3119,21,Male,0.91,2,1,0
3120,62,Male,0.7,5,3,1
3121,37,Male,4.9,3,1,0
3122,34,Male,5.47,8,1,0
3123,24,Male,0.5,10,0,0
3124,21,Female,7.43,3,0,0
3125,46,Female,0.5,4,1,0
3126,31,Male,0.89,6,3,1
3127,20,Male,4.88,5,2,0
3128,41,Male,2.78,2,1,1
3129,54,Male,2.77,2,1,1
3130,33,Female,0.5,3,0,0
3131,69,Female,2.12,3,1,1
3132,21,Male,6.27,6,1,1
3133,41,Male,10.63,7,1,1
3134,51,Male,2.64,3,4,0
3135,47,Female,2.98,4,1,1
3136,35,Male,5.7,7,1,1
3137,36,Female,11.53,2,0,0
3138,48,Female,1.64,3,2,1
3139,36,Male,3.12,7,3,1
3140,66,Female,6.67,6,0,1
3141,63,Female,4.72,6,1,0
3142,36,Female,1.17,2,4,1
3143,39,Male,3.45,5,2,0
3144,41,Male,0.5,1,0,1
3145,62,Female,2.87,2,4,1
3146,29,Female,2.07,5,1,0
3147,47,Female,8.42,5,1,1
3148,55,Female,2.48,2,2,0
3149,48,Female,2.35,6,2,1
3150,53,Female,1.45,4,1,0
3151,36,Male,9.08,2,1,0
3152,65,Male,0.5,4,2,0
3153,62,Female,3.44,3,1,1
