CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Cluster
1905,24,3,3681.0699999999997,3,3,3,9,3
1906,12,3,4284.51,4,3,4,11,3
1907,3,1,1923.47,5,1,2,8,1
1908,29,4,3265.43,3,4,3,10,3
1909,287,1,369.69,1,1,1,3,2
1910,7,5,4141.35,5,5,4,14,3
1911,9,2,1531.14,4,2,2,8,1
1912,95,2,1923.0,1,2,2,5,1
1913,1,4,926.71,5,4,1,10,3
1914,8,4,6432.91,4,4,5,13,3
1915,79,3,1937.41,1,3,2,6,1
1916,40,1,1601.09,2,1,2,5,1
1917,29,7,3777.09,3,5,3,11,0
1918,2,5,5501.33,5,5,5,15,0
1919,8,6,6031.24,4,5,5,14,0
1920,8,1,271.69,4,1,1,6,1
1921,40,1,1322.14,2,1,1,4,1
1922,64,5,4866.85,1,5,4,10,3
1923,5,10,7130.6,5,5,5,15,0
1924,157,1,1218.03,1,1,1,3,2
1925,43,4,3522.09,2,4,3,9,3
1926,120,1,271.69,1,1,1,3,2
1927,2,3,2603.3199999999997,5,3,3,11,3
1928,21,6,8054.66,3,5,5,13,0
1929,30,1,477.68,2,1,1,4,1
1930,34,4,4379.18,2,4,4,10,3
1931,25,6,7230.85,3,5,5,13,0
1932,2,4,2121.07,5,4,2,11,3
1933,11,3,3816.18,4,3,4,11,3
1934,15,1,497.23,4,1,1,6,1
1935,5,3,3329.79,5,3,3,11,3
1936,5,4,4712.92,5,4,4,13,3
1937,5,3,5415.24,5,3,4,12,3
1938,23,7,7355.299999999999,3,5,5,13,0
1939,14,1,171.98,4,1,1,6,1
1940,11,4,7012.99,4,4,5,13,0
1941,141,1,171.98,1,1,1,3,2
1942,14,2,1504.71,4,2,2,8,1
1943,44,2,5074.22,2,2,4,8,3
1944,3,2,476.06999999999994,5,2,1,8,1
1945,2,5,5428.59,5,5,4,14,3
1946,2,7,8992.3,5,5,5,15,0
1947,52,3,3660.95,2,3,3,8,3
1948,12,2,3342.3599999999997,4,2,3,9,1
1949,20,2,1641.75,3,2,2,7,1
1950,23,4,2355.44,3,4,2,9,3
1951,107,2,3537.45,1,2,3,6,2
1952,7,2,2143.03,5,2,2,9,1
1953,7,7,4915.26,5,5,4,14,0
1954,55,6,13552.17,2,5,5,12,0
1955,41,3,4037.1499999999996,2,3,4,9,3
1956,12,2,866.9200000000001,4,2,1,7,1
1957,6,2,1315.93,5,2,1,8,1
1958,20,4,5925.95,3,4,5,12,3
1959,21,6,6462.070000000001,3,5,5,13,0
1960,12,1,1310.95,4,1,1,6,1
1961,231,2,3542.0299999999997,1,2,3,6,2
1962,11,2,1511.68,4,2,2,8,1
1963,6,4,4770.18,5,4,4,13,3
1964,13,5,5750.92,4,5,5,14,0
1965,20,6,7862.03,3,5,5,13,0
1966,93,3,3114.04,1,3,3,7,1
1967,37,1,350.23,2,1,1,4,1
1968,166,1,552.94,1,1,1,3,2
1969,42,3,3394.78,2,3,3,8,3
1970,22,4,3603.1,3,4,3,10,3
1971,31,3,4885.74,2,3,4,9,3
1972,67,2,2622.99,1,2,3,6,1
1973,19,2,1969.46,3,2,2,7,1
1974,108,3,7004.38,1,3,5,9,3
1975,47,4,4697.19,2,4,4,10,3
1976,8,4,3461.59,4,4,3,11,3
1977,10,3,3713.41,4,3,3,10,3
1978,31,2,920.8,2,2,1,5,1
1979,128,1,271.69,1,1,1,3,2
1980,21,2,437.85,3,2,1,6,1
1981,93,3,1516.5300000000002,1,3,2,6,1
1982,126,2,3089.2,1,2,3,6,2
1983,143,1,668.86,1,1,1,3,2
1984,52,3,3143.44,2,3,3,8,3
1985,10,6,7594.37,4,5,5,14,0
1986,118,2,2701.33,1,2,3,6,2
1987,63,1,1719.14,1,1,2,4,1
1988,16,3,2781.24,3,3,3,9,3
1989,26,2,1796.96,3,2,2,7,1
1990,67,1,477.68,1,1,1,3,1
1991,110,1,1322.14,1,1,1,3,2
1992,2,4,6257.08,5,4,5,14,3
1993,28,2,1326.06,3,2,1,6,1
1994,28,4,4200.77,3,4,4,11,3
1995,84,2,1122.3400000000001,1,2,1,4,1
1996,14,1,1601.09,4,1,2,7,1
1997,8,5,4610.18,4,5,4,13,3
1998,5,3,2770.73,5,3,3,11,3
1999,35,3,2195.06,2,3,2,7,1
2000,7,4,3538.87,5,4,3,12,3
2001,14,3,5320.01,4,3,4,11,3
2002,24,2,2108.3399999999997,3,2,2,7,1
2003,29,2,2241.16,3,2,2,7,1
2004,29,2,1841.0300000000002,3,2,2,7,1
2005,16,5,4881.87,3,5,4,12,3
2006,53,3,1967.49,2,3,2,7,1
2007,85,2,523.39,1,2,1,4,1
2008,30,2,1720.29,2,2,2,6,1
2009,94,2,295.68,1,2,1,4,1
2010,1,5,5861.84,5,5,5,15,0
2011,6,5,7007.13,5,5,5,15,0
2012,8,5,6557.26,4,5,5,14,0
2013,152,2,3146.81,1,2,3,6,2
2014,10,3,4737.07,4,3,4,11,3
2015,10,4,4253.110000000001,4,4,4,12,3
2016,13,5,5851.04,4,5,5,14,0
2017,70,1,1350.15,1,1,1,3,1
2018,4,3,2227.94,5,3,2,10,1
2019,40,1,1652.15,2,1,2,5,1
2020,3,2,639.78,5,2,1,8,1
2021,154,3,3623.38,1,3,3,7,2
2022,5,6,6159.54,5,5,5,15,0
2023,17,4,4583.17,3,4,4,11,3
2024,14,2,342.54,4,2,1,7,1
2025,48,3,2617.7200000000003,2,3,3,8,1
2026,12,2,3054.88,4,2,3,9,1
2027,19,4,3153.86,3,4,3,10,3
2028,1,6,8595.03,5,5,5,15,0
2029,42,5,6888.1,2,5,5,12,0
2030,2,5,4711.77,5,5,4,14,3
2031,22,4,2676.1099999999997,3,4,3,10,3
2032,140,1,304.09,1,1,1,3,2
2033,15,4,4498.43,4,4,4,12,3
2034,19,3,6946.28,3,3,5,11,3
2035,17,8,15944.51,3,5,5,13,0
2036,25,2,3352.73,3,2,3,8,1
2037,6,4,4302.17,5,4,4,13,3
2038,80,5,5640.4,1,5,5,11,3
2039,210,1,1310.95,1,1,1,3,2
2040,44,5,4114.78,2,5,4,11,3
2041,7,6,4713.47,5,5,4,14,0
2042,116,2,2302.75,1,2,2,5,2
2043,10,5,4023.6000000000004,4,5,4,13,3
2044,14,4,3153.9500000000003,4,4,3,11,3
2045,12,2,2168.34,4,2,2,8,1
2046,139,1,1068.54,1,1,1,3,2
2047,4,11,14104.3,5,5,5,15,0
2048,29,3,7457.98,3,3,5,11,3
2049,6,7,3609.4800000000005,5,5,3,13,0
2050,10,4,3928.5599999999995,4,4,4,12,3
2051,18,3,4895.46,3,3,4,10,3
2052,59,3,4602.98,1,3,4,8,3
2053,4,4,2553.05,5,4,2,11,3
2054,40,2,3258.5,2,2,3,7,1
2055,7,2,730.99,5,2,1,8,1
2056,30,5,4151.98,2,5,4,11,3
2057,7,4,1889.68,5,4,2,11,3
2058,30,1,350.23,2,1,1,4,1
2059,5,3,5096.66,5,3,4,12,3
2060,19,3,4036.37,3,3,4,10,3
2061,11,3,3699.75,4,3,3,10,3
2062,32,3,2552.4,2,3,2,7,1
2063,61,2,2389.7400000000002,1,2,2,5,1
2064,6,2,2759.6800000000003,5,2,3,10,1
2065,33,3,3107.79,2,3,3,8,3
2066,31,3,2706.46,2,3,3,8,3
2067,52,4,2290.2799999999997,2,4,2,8,3
2068,9,6,5709.54,4,5,5,14,0
2069,11,3,2525.7000000000003,4,3,2,9,3
2070,78,1,1854.56,1,1,2,4,1
2071,25,3,2577.5,3,3,3,9,3
2072,4,2,1625.23,5,2,2,9,1
2073,20,2,1456.1100000000001,3,2,1,6,1
2074,51,2,450.64,2,2,1,5,1
2075,30,4,5219.49,2,4,4,10,3
2076,1,3,5483.030000000001,5,3,5,13,3
2077,10,4,6407.7,4,4,5,13,3
2078,45,4,5833.63,2,4,5,11,3
2079,86,1,1743.93,1,1,2,4,1
2080,13,2,3307.5,4,2,3,9,1
2081,90,2,3337.7,1,2,3,6,1
2082,7,2,3466.08,5,2,3,10,1
2083,8,3,3082.9,4,3,3,10,3
2084,87,2,2295.04,1,2,2,5,1
2085,13,5,4390.8,4,5,4,13,3
2086,2,4,4346.96,5,4,4,13,3
2087,69,1,1068.54,1,1,1,3,1
2088,7,4,7227.16,5,4,5,14,0
2089,11,3,3961.5299999999997,4,3,4,11,3
2090,20,4,3921.9300000000003,3,4,4,11,3
2091,16,7,9285.42,3,5,5,13,0
2092,1,6,9112.8,5,5,5,15,0
2093,31,4,6907.92,2,4,5,11,0
2094,9,4,3380.51,4,4,3,11,3
2095,38,3,2004.71,2,3,2,7,1
2096,56,1,1601.09,2,1,2,5,1
2097,7,4,4296.34,5,4,4,13,3
2098,13,7,6312.34,4,5,5,14,0
2099,28,4,4870.1900000000005,3,4,4,11,3
2100,34,2,896.8,2,2,1,5,1
2101,2,4,5861.139999999999,5,4,5,14,3
2102,1,2,443.66999999999996,5,2,1,8,1
2103,27,2,777.13,3,2,1,6,1
2104,9,4,5616.38,4,4,5,13,3
2105,1,6,7471.04,5,5,5,15,0
2106,93,2,1158.57,1,2,1,4,1
2107,34,4,5362.79,2,4,4,10,3
2108,14,3,3453.19,4,3,3,10,3
2109,140,3,2241.38,1,3,2,6,2
2110,11,4,3592.0200000000004,4,4,3,11,3
2111,6,3,953.53,5,3,1,9,1
2112,89,2,2084.29,1,2,2,5,1
2113,10,6,6877.04,4,5,5,14,0
2114,40,4,5355.0,2,4,4,10,3
2115,31,5,4814.48,2,5,4,11,3
2116,31,2,758.37,2,2,1,5,1
2117,12,7,6282.53,4,5,5,14,0
2118,12,3,5184.66,4,3,4,11,3
2119,16,1,1854.56,3,1,2,6,1
2120,144,2,1708.59,1,2,2,5,2
2121,2,6,5779.35,5,5,5,15,0
2122,6,2,2257.0499999999997,5,2,2,9,1
2123,4,8,7209.71,5,5,5,15,0
2124,11,1,1601.09,4,1,2,7,1
2125,2,3,4096.97,5,3,4,12,3
2126,4,4,838.84,5,4,1,10,3
2127,26,7,7415.099999999999,3,5,5,13,0
2128,20,4,3197.75,3,4,3,10,3
2129,148,1,551.11,1,1,1,3,2
2130,52,2,2974.29,2,2,3,7,1
2131,15,5,2950.8700000000003,4,5,3,12,3
2132,59,2,3606.27,1,2,3,6,1
2133,6,4,7501.49,5,4,5,14,0
2134,39,2,3335.51,2,2,3,7,1
2135,80,1,369.69,1,1,1,3,1
2136,23,4,5551.21,3,4,5,12,3
2137,35,3,3176.63,2,3,3,8,3
2138,11,4,6255.8,4,4,5,13,3
2139,4,4,3664.78,5,4,3,12,3
2140,5,5,6251.68,5,5,5,15,0
2141,3,4,4269.57,5,4,4,13,3
2142,24,2,1383.99,3,2,1,6,1
2143,42,3,6111.51,2,3,5,10,3
2144,31,3,2343.0099999999998,2,3,2,7,1
2145,86,1,3872.72,1,1,4,6,1
2146,84,1,1764.63,1,1,2,4,1
2147,17,5,2357.34,3,5,2,10,3
2148,1,2,2315.7400000000002,5,2,2,9,1
2149,97,2,541.67,1,2,1,4,1
2150,24,2,1077.6,3,2,1,6,1
2151,27,4,2497.0299999999997,3,4,2,9,3
2152,18,7,5868.32,3,5,5,13,0
2153,20,3,4286.46,3,3,4,10,3
2154,17,3,3561.16,3,3,3,9,3
2155,2,5,6223.21,5,5,5,15,0
2156,1,2,686.96,5,2,1,8,1
2157,40,5,4152.15,2,5,4,11,3
2158,54,4,5255.32,2,4,4,10,3
2159,6,6,4897.22,5,5,4,14,0
2160,3,6,11134.42,5,5,5,15,0
2161,31,1,3846.94,2,1,4,7,1
2162,2,4,3305.66,5,4,3,12,3
2163,31,5,6408.09,2,5,5,12,0
2164,38,1,477.68,2,1,1,4,1
2165,97,4,5540.280000000001,1,4,5,10,3
2166,1,5,5407.24,5,5,4,14,3
2167,47,1,77.24,2,1,1,4,1
2168,3,3,1429.1200000000001,5,3,1,9,1
2169,13,3,1041.69,4,3,1,8,1
2170,2,5,7735.79,5,5,5,15,0
2171,13,7,7693.32,4,5,5,14,0
2172,41,4,2390.58,2,4,2,8,3
2173,34,3,1482.95,2,3,1,6,1
2174,7,1,271.69,5,1,1,7,1
2175,21,4,3350.73,3,4,3,10,3
2176,81,1,171.98,1,1,1,3,1
2177,217,1,3202.18,1,1,3,5,2
2178,60,3,2051.9,1,3,2,6,1
2179,4,2,641.38,5,2,1,8,1
2180,47,2,1166.44,2,2,1,5,1
2181,3,4,1739.32,5,4,2,11,3
2182,57,1,3846.94,2,1,4,7,1
2183,8,2,2376.75,4,2,2,8,1
2184,30,4,7435.76,2,4,5,11,0
2185,70,1,497.23,1,1,1,3,1
2186,4,3,3604.54,5,3,3,11,3
2187,83,3,6112.57,1,3,5,9,3
2188,107,1,426.9,1,1,1,3,2
2189,32,3,4211.799999999999,2,3,4,9,3
2190,39,4,10884.24,2,4,5,11,0
2191,23,2,3507.89,3,2,3,8,1
2192,38,5,3788.4900000000002,2,5,3,10,3
2193,12,4,5540.9400000000005,4,4,5,13,3
2194,23,6,7110.96,3,5,5,13,0
2195,2,2,2740.12,5,2,3,10,1
2196,24,4,4427.16,3,4,4,11,3
2197,19,7,8986.18,3,5,5,13,0
2198,23,2,262.01,3,2,1,6,1
2199,10,5,4083.1,4,5,4,13,3
2200,140,1,1161.45,1,1,1,3,2
2201,43,1,77.24,2,1,1,4,1
2202,73,2,1018.22,1,2,1,4,1
2203,12,3,4906.13,4,3,4,11,3
2204,247,1,551.11,1,1,1,3,2
2205,21,3,4917.639999999999,3,3,4,10,3
2206,21,5,5450.21,3,5,4,12,3
2207,2,4,4153.44,5,4,4,13,3
2208,17,4,4414.3,3,4,4,11,3
2209,2,4,5313.7300000000005,5,4,4,13,3
2210,16,4,3755.11,3,4,3,10,3
2211,24,1,1854.56,3,1,2,6,1
2212,152,1,351.41,1,1,1,3,2
2213,5,5,4981.14,5,5,4,14,3
2214,81,4,3722.1,1,4,3,8,3
2215,228,1,5770.41,1,1,5,7,2
2216,70,4,2878.0299999999997,1,4,3,8,3
2217,29,3,2879.33,3,3,3,9,3
2218,83,3,8101.87,1,3,5,9,3
2219,29,3,4192.32,3,3,4,10,3
2220,7,9,15461.7,5,5,5,15,0
2221,20,3,1770.94,3,3,2,8,1
2222,19,4,4526.38,3,4,4,11,3
2223,69,1,647.32,1,1,1,3,1
2224,42,6,9138.89,2,5,5,12,0
2225,31,7,9487.529999999999,2,5,5,12,0
2226,20,6,6927.219999999999,3,5,5,13,0
2227,22,3,2071.51,3,3,2,8,1
2228,19,5,2884.19,3,5,3,11,3
2229,42,4,3435.1000000000004,2,4,3,9,3
2230,8,2,2967.55,4,2,3,9,1
2231,41,1,1751.64,2,1,2,5,1
2232,26,3,3562.59,3,3,3,9,3
2233,9,1,1764.63,4,1,2,7,1
2234,54,1,490.88,2,1,1,4,1
2235,59,2,1159.74,1,2,1,4,1
2236,2,3,2536.34,5,3,2,10,3
2237,35,2,5302.91,2,2,4,8,3
2238,4,6,7791.3099999999995,5,5,5,15,0
2239,7,3,2608.04,5,3,3,11,3
2240,36,1,77.24,2,1,1,4,1
2241,35,3,5240.9,2,3,4,9,3
2242,9,2,1447.3,4,2,1,7,1
2243,3,3,3974.15,5,3,4,12,3
2244,13,2,3022.21,4,2,3,9,1
2245,2,4,2968.41,5,4,3,12,3
2246,4,4,8382.93,5,4,5,14,0
2247,105,2,2240.45,1,2,2,5,2
2248,1,3,2414.29,5,3,2,10,3
2249,6,4,3544.8100000000004,5,4,3,12,3
2250,126,1,956.37,1,1,1,3,2
2251,19,6,10781.449999999999,3,5,5,13,0
2252,25,5,4930.21,3,5,4,12,3
2253,53,4,2933.65,2,4,3,9,3
2254,42,6,8640.29,2,5,5,12,0
2255,16,1,280.69,3,1,1,5,1
2256,6,4,3577.53,5,4,3,12,3
2257,18,2,1680.64,3,2,2,7,1
2258,44,2,2027.8899999999999,2,2,2,6,1
2259,152,1,1618.56,1,1,2,4,2
2260,73,2,1755.28,1,2,2,5,1
2261,238,1,1936.36,1,1,2,4,2
2262,4,3,2658.43,5,3,3,11,3
2263,68,3,4987.22,1,3,4,8,3
2264,62,5,8442.18,1,5,5,11,0
2265,108,2,2129.83,1,2,2,5,2
2266,47,3,2364.37,2,3,2,7,1
2267,9,5,4970.54,4,5,4,13,3
2268,29,2,1040.6100000000001,3,2,1,6,1
2269,12,4,3315.42,4,4,3,11,3
2270,21,5,5304.01,3,5,4,12,3
2271,28,4,3082.3900000000003,3,4,3,10,3
2272,35,4,3980.73,2,4,4,10,3
2273,7,4,2818.4100000000003,5,4,3,12,3
2274,6,4,6601.4400000000005,5,4,5,14,3
2275,20,4,2952.6,3,4,3,10,3
2276,13,3,4327.0,4,3,4,11,3
2277,2,2,2792.34,5,2,3,10,1
2278,23,4,1953.75,3,4,2,9,3
2279,310,1,490.88,1,1,1,3,2
2280,3,6,6580.85,5,5,5,15,0
2281,12,3,4233.34,4,3,4,11,3
2282,4,8,9259.369999999999,5,5,5,15,0
2283,1,5,5451.719999999999,5,5,5,15,3
2284,36,4,10935.96,2,4,5,11,0
2285,65,2,3253.24,1,2,3,6,1
2286,8,4,4190.7,4,4,4,12,3
2287,73,5,8252.82,1,5,5,11,0
2288,15,4,4239.860000000001,4,4,4,12,3
2289,47,3,3200.04,2,3,3,8,3
2290,51,3,5110.929999999999,2,3,4,9,3
2291,28,2,2092.15,3,2,2,7,1
2292,8,3,1462.83,4,3,1,8,1
2293,9,6,7395.09,4,5,5,14,0
2294,15,4,3980.54,4,4,4,12,3
2295,67,1,351.41,1,1,1,3,1
2296,42,6,8083.4,2,5,5,12,0
2297,100,1,497.23,1,1,1,3,2
2298,3,6,4286.860000000001,5,5,4,14,0
2299,27,3,6737.169999999999,3,3,5,11,3
2300,8,4,3372.0,4,4,3,11,3
2301,6,4,11455.27,5,4,5,14,0
2302,51,4,4526.27,2,4,4,10,3
2303,36,2,3015.4,2,2,3,7,1
2304,7,3,2575.29,5,3,3,11,3
2305,18,3,6197.77,3,3,5,11,3
2306,39,4,3134.9,2,4,3,9,3
2307,38,4,4422.29,2,4,4,10,3
2308,16,1,351.41,3,1,1,5,1
2309,23,9,8814.37,3,5,5,13,0
2310,9,3,1376.6,4,3,1,8,1
2311,31,1,351.41,2,1,1,4,1
2312,48,1,271.69,2,1,1,4,1
2313,16,1,2624.08,3,1,3,7,1
2314,88,2,2781.39,1,2,3,6,1
2315,38,5,5910.29,2,5,5,12,0
2316,3,9,8519.65,5,5,5,15,0
2317,5,4,4510.1900000000005,5,4,4,13,3
2318,7,2,2268.41,5,2,2,9,1
2319,74,4,5670.83,1,4,5,10,3
2320,15,3,2347.09,4,3,2,9,1
2321,6,5,3808.8500000000004,5,5,4,14,3
2322,80,2,3700.99,1,2,3,6,1
2323,2,2,2276.83,5,2,2,9,1
2324,21,6,8129.02,3,5,5,13,0
2325,23,3,1957.6299999999999,3,3,2,8,1
2326,30,2,4922.79,2,2,4,8,3
2327,113,1,956.37,1,1,1,3,2
2328,11,4,2925.4100000000003,4,4,3,11,3
2329,44,7,7123.24,2,5,5,12,0
2330,84,2,1286.28,1,2,1,4,1
2331,17,4,3754.75,3,4,3,10,3
2332,19,5,9315.72,3,5,5,13,0
2333,21,3,1920.38,3,3,2,8,1
2334,5,5,5252.33,5,5,4,14,3
2335,15,3,3058.76,4,3,3,10,3
2336,35,4,5552.5599999999995,2,4,5,11,3
2337,23,1,1370.06,3,1,1,5,1
2338,2,8,5142.64,5,5,4,14,0
2339,17,4,7484.99,3,4,5,12,0
2340,2,3,3661.32,5,3,3,11,3
2341,9,3,2940.48,4,3,3,10,3
2342,26,2,2918.55,3,2,3,8,1
2343,18,8,10720.38,3,5,5,13,0
2344,9,5,6201.650000000001,4,5,5,14,0
2345,6,5,3488.09,5,5,3,13,3
2346,43,4,4948.51,2,4,4,10,3
2347,26,5,9943.99,3,5,5,13,0
2348,14,1,304.09,4,1,1,6,1
2349,28,5,7148.72,3,5,5,13,0
2350,28,4,2317.01,3,4,2,9,3
2351,128,2,2348.91,1,2,2,5,2
2352,13,3,4628.36,4,3,4,11,3
2353,14,5,7096.92,4,5,5,14,0
2354,28,8,16349.63,3,5,5,13,0
2355,39,2,233.82999999999998,2,2,1,5,1
2356,147,1,1618.56,1,1,2,4,2
2357,63,3,3428.12,1,3,3,7,3
2358,152,1,625.11,1,1,1,3,2
2359,16,3,1913.18,3,3,2,8,1
2360,34,1,351.41,2,1,1,4,1
2361,46,4,6837.55,2,4,5,11,3
2362,103,2,1808.77,1,2,2,5,1
2363,6,4,3793.06,5,4,3,12,3
2364,4,1,1723.8,5,1,2,8,1
2365,28,3,3885.96,3,3,4,10,3
2366,5,3,7584.14,5,3,5,13,3
2367,39,2,3041.09,2,2,3,7,1
2368,28,4,3582.49,3,4,3,10,3
2369,20,3,2496.59,3,3,2,8,3
2370,14,1,190.96,4,1,1,6,1
2371,29,3,2965.2,3,3,3,9,3
2372,34,1,1923.47,2,1,2,5,1
2373,50,1,1964.38,2,1,2,5,1
2374,34,3,5523.84,2,3,5,10,3
2375,53,4,3000.8900000000003,2,4,3,9,3
2376,6,3,3624.42,5,3,3,11,3
2377,17,5,3581.3900000000003,3,5,3,11,3
2378,15,2,3642.61,4,2,3,9,1
2379,19,4,3593.42,3,4,3,10,3
2380,32,2,1966.58,2,2,2,6,1
2381,38,4,6604.01,2,4,5,11,3
2382,12,4,3200.21,4,4,3,11,3
2383,8,5,5591.73,4,5,5,14,0
2384,2,3,1679.46,5,3,2,10,1
2385,42,4,3212.35,2,4,3,9,3
2386,101,1,90.03,1,1,1,3,2
2387,4,4,6912.8,5,4,5,14,0
2388,14,1,1310.95,4,1,1,6,1
2389,8,2,3667.4,4,2,3,9,1
2390,211,2,427.47,1,2,1,4,2
2391,23,2,554.92,3,2,1,6,1
2392,313,1,647.32,1,1,1,3,2
2393,6,3,1935.38,5,3,2,10,1
2394,16,1,625.11,3,1,1,5,1
2395,120,4,6430.6900000000005,1,4,5,10,3
2396,1,5,4706.139999999999,5,5,4,14,3
2397,18,1,1743.93,3,1,2,6,1
2398,5,10,12957.02,5,5,5,15,0
2399,6,8,6145.8,5,5,5,15,0
2400,26,1,1601.09,3,1,2,6,1
2401,11,4,5208.69,4,4,4,12,3
2402,33,4,4777.77,2,4,4,10,3
2403,26,3,3041.09,3,3,3,9,3
2404,27,3,1174.21,3,3,1,7,1
2405,24,3,2293.34,3,3,2,8,1
2406,65,2,2912.04,1,2,3,6,1
2407,110,3,3312.66,1,3,3,7,2
2408,4,2,668.64,5,2,1,8,1
2409,9,3,4898.14,4,3,4,11,3
2410,30,6,7362.59,2,5,5,12,0
2411,3,3,3301.0299999999997,5,3,3,11,3
2412,11,7,7629.87,4,5,5,14,0
2413,195,1,1580.74,1,1,2,4,2
2414,14,3,3262.42,4,3,3,10,3
2415,87,2,504.14,1,2,1,4,1
2416,12,4,9093.91,4,4,5,13,0
2417,5,5,3859.04,5,5,4,14,3
2418,5,6,5837.85,5,5,5,15,0
2419,32,3,2909.86,2,3,3,8,3
2420,42,4,5142.65,2,4,4,10,3
2421,63,4,3353.75,1,4,3,8,3
2422,19,2,1651.0500000000002,3,2,2,7,1
2423,18,2,2762.54,3,2,3,8,1
2424,94,1,2137.08,1,1,2,4,1
2425,103,2,2596.49,1,2,3,6,1
2426,1,5,3031.19,5,5,3,13,3
2427,15,2,702.82,4,2,1,7,1
2428,17,6,7977.29,3,5,5,13,0
2429,9,8,9461.119999999999,4,5,5,14,0
2430,30,3,2077.1,2,3,2,7,1
2431,75,2,5004.24,1,2,4,7,3
2432,17,2,2435.3199999999997,3,2,2,7,1
2433,16,6,7183.42,3,5,5,13,0
2434,25,3,5043.05,3,3,4,10,3
2435,27,4,3295.66,3,4,3,10,3
2436,2,5,5994.33,5,5,5,15,0
2437,12,4,4088.44,4,4,4,12,3
2438,111,1,1322.14,1,1,1,3,2
2439,11,4,2781.37,4,4,3,11,3
2440,25,3,2118.71,3,3,2,8,1
2441,8,6,6766.08,4,5,5,14,0
2442,11,5,3885.89,4,5,4,13,3
2443,1,3,3315.65,5,3,3,11,3
2444,20,3,7679.9800000000005,3,3,5,11,3
2445,112,1,351.41,1,1,1,3,2
2446,12,2,3542.0299999999997,4,2,3,9,1
2447,4,4,4474.26,5,4,4,13,3
2448,58,2,2355.0499999999997,2,2,2,6,1
2449,30,3,4004.4,2,3,4,9,3
2450,7,2,2458.48,5,2,2,9,1
2451,50,3,5699.09,2,3,5,10,3
2452,227,2,1332.42,1,2,1,4,2
2453,61,2,1862.06,1,2,2,5,1
2454,168,1,61.85,1,1,1,3,2
2455,7,1,280.69,5,1,1,7,1
2456,42,3,2328.34,2,3,2,7,1
2457,42,2,2414.04,2,2,2,6,1
2458,2,5,1980.3000000000002,5,5,2,12,3
2459,37,4,3944.58,2,4,4,10,3
2460,55,2,1892.8,2,2,2,6,1
2461,26,3,3497.3399999999997,3,3,3,9,3
2462,2,5,8967.960000000001,5,5,5,15,0
2463,235,2,2024.9099999999999,1,2,2,5,2
2464,9,2,1561.02,4,2,2,8,1
2465,134,1,3438.28,1,1,3,5,2
2466,17,3,2954.09,3,3,3,9,3
2467,9,1,2006.58,4,1,2,7,1
2468,11,5,4880.400000000001,4,5,4,13,3
2469,34,5,2376.2400000000002,2,5,2,9,3
2470,8,3,1544.35,4,3,2,9,1
2471,55,2,2644.28,2,2,3,7,1
2472,164,1,426.9,1,1,1,3,2
2473,87,5,4715.62,1,5,4,10,3
2474,126,1,647.32,1,1,1,3,2
2475,35,7,4040.6400000000003,2,5,4,11,0
2476,26,3,3228.2,3,3,3,9,3
2477,27,4,2617.57,3,4,3,10,3
2478,3,2,2555.75,5,2,2,9,1
2479,48,4,3397.9300000000003,2,4,3,9,3
2480,39,4,6834.95,2,4,5,11,3
2481,47,3,3317.58,2,3,3,8,3
2482,11,6,5339.54,4,5,4,13,0
2483,1,3,3484.97,5,3,3,11,3
2484,19,3,3870.5,3,3,4,10,3
2485,3,2,2699.6400000000003,5,2,3,10,1
2486,44,3,2372.2,2,3,2,7,1
2487,44,1,1652.15,2,1,2,5,1
2488,48,1,3503.28,2,1,3,6,1
2489,1,5,5373.31,5,5,4,14,3
2490,10,4,5919.66,4,4,5,13,3
2491,18,4,4238.85,3,4,4,11,3
2492,24,4,5909.27,3,4,5,12,3
2493,2,2,2240.45,5,2,2,9,1
2494,9,3,2707.67,4,3,3,10,3
2495,146,2,2156.13,1,2,2,5,2
2496,52,3,4172.39,2,3,4,9,3
2497,1,3,3729.96,5,3,3,11,3
2498,76,4,9777.560000000001,1,4,5,10,0
2499,8,5,6513.84,4,5,5,14,0
2500,24,3,1001.39,3,3,1,7,1
2501,2,4,4782.65,5,4,4,13,3
2502,88,3,5976.7699999999995,1,3,5,9,3
2503,66,2,1335.07,1,2,1,4,1
2504,64,5,6975.52,1,5,5,11,0
2505,19,6,9311.91,3,5,5,13,0
2506,19,4,4933.65,3,4,4,11,3
2507,25,2,2562.9300000000003,3,2,2,7,1
2508,1,4,4978.27,5,4,4,13,3
2509,113,2,3094.08,1,2,3,6,2
2510,13,4,4048.66,4,4,4,12,3
2511,75,2,1663.45,1,2,2,5,1
2512,46,3,5014.64,2,3,4,9,3
2513,1,2,2205.66,5,2,2,9,1
2514,50,4,4945.4,2,4,4,10,3
2515,18,3,2965.2,3,3,3,9,3
2516,128,3,2059.32,1,3,2,6,2
2517,16,3,2888.1699999999996,3,3,3,9,3
2518,26,5,5291.78,3,5,4,12,3
2519,63,3,2539.15,1,3,2,6,1
2520,57,2,859.82,2,2,1,5,1
2521,81,2,1259.8,1,2,1,4,1
2522,42,1,1751.64,2,1,2,5,1
2523,9,4,7730.74,4,4,5,13,0
2524,41,3,2501.93,2,3,2,7,1
2525,20,2,1512.8600000000001,3,2,2,7,1
