CustomerID,Age,Gender,AvgBrowsingTime,AvgPageViews,PastPurchases,Purchase,Purchase_Probability,Purchase_Rank,Target_Top20
3885,66,0,7.27,3,1,1,0.7639254316447208,512.0,1
3886,66,1,2.89,3,2,1,0.7858662796393499,345.0,1
3887,55,1,10.91,5,1,1,0.6514408679877822,1394.0,0
3888,22,1,3.59,4,0,0,0.16739222084502764,4901.0,0
3889,25,0,1.56,6,2,1,0.30702353240330355,3878.0,0
3890,51,0,1.48,5,0,1,0.529280118370926,2295.0,0
3891,65,0,0.5,6,2,1,0.80611103078573,219.5,1
3892,69,1,2.92,6,3,1,0.8645127196559264,28.0,1
3893,29,1,0.5,6,1,0,0.2872252170351988,4027.0,0
3894,55,1,2.95,5,1,1,0.6306010894856277,1576.0,0
3895,18,0,5.13,7,1,0,0.20394920537584588,4684.0,0
3896,48,0,1.01,6,0,1,0.4976141243861031,2515.0,0
3897,21,0,0.5,4,1,0,0.19976060255859926,4720.0,0
3898,66,0,5.2,5,2,1,0.8156751732338237,175.0,1
3899,62,0,11.21,3,5,1,0.8766636364289172,15.0,1
3900,67,1,0.5,3,2,0,0.7907190714727508,311.0,1
3901,22,0,0.5,5,1,0,0.2168473434219122,4587.0,0
3902,47,0,13.04,3,1,1,0.5425779031425627,2193.0,0
3903,41,0,0.68,8,0,0,0.42251070573594335,3027.0,0
3904,20,1,13.55,6,2,0,0.2640360661922901,4202.0,0
3905,28,1,0.5,6,0,0,0.23023854108907,4480.0,0
3906,62,1,8.31,5,2,1,0.774084135965941,426.0,1
3907,21,1,0.62,7,1,0,0.2124254736413685,4624.0,0
3908,43,0,11.35,4,2,1,0.5536813195759761,2115.0,0
3909,44,1,1.43,3,0,1,0.39219494641519453,3229.0,0
3910,63,0,3.89,3,0,1,0.6737597860509821,1221.0,0
3911,60,0,0.5,5,3,1,0.7921543847309744,297.0,1
3912,44,1,1.33,5,1,0,0.474351785699048,2671.0,0
3913,59,1,5.33,3,0,1,0.6107430999986677,1730.0,0
3914,68,0,1.62,8,1,1,0.8114536128344261,193.0,1
3915,67,0,10.54,4,2,1,0.8259196427501396,129.0,1
3916,23,0,1.25,6,0,0,0.19564622150892264,4761.0,0
3917,32,0,6.84,4,3,0,0.446945114175784,2859.0,0
3918,47,0,2.49,4,1,0,0.5244928278338936,2327.0,0
3919,59,0,15.37,5,0,1,0.673824167371576,1220.0,0
3920,54,0,12.17,9,2,1,0.746651802408067,654.0,1
3921,54,1,1.78,3,1,1,0.5915663490815197,1859.0,0
3922,59,0,9.02,4,2,1,0.7482817821107354,643.0,1
3923,54,0,7.72,8,0,1,0.6222796945952707,1643.0,0
3924,52,0,1.11,3,4,1,0.7391810742161243,704.0,1
3925,40,1,2.63,6,2,1,0.4940436019514297,2534.0,0
3926,23,0,1.34,4,4,1,0.3681151557987161,3411.0,0
3927,21,0,7.69,5,3,1,0.31539581331007027,3819.0,0
3928,35,0,0.5,4,1,0,0.35436273141228314,3525.5,0
3929,26,1,0.5,5,2,0,0.29249017327007715,3985.0,0
3930,66,1,2.19,5,0,0,0.7116482899373989,929.0,1
3931,46,1,3.41,1,1,0,0.4610834447885344,2757.0,0
3932,30,1,9.16,4,2,0,0.35273338887909966,3535.0,0
3933,64,1,13.08,6,2,1,0.8093408803662152,206.0,1
3934,69,1,1.13,4,2,1,0.8170322181082851,166.0,1
3935,34,0,0.5,5,0,1,0.29930654841829357,3932.0,0
3936,62,0,5.59,7,2,0,0.7959885566461347,278.0,1
3937,49,1,3.77,3,0,1,0.46752504723247307,2716.0,0
3938,65,0,2.67,2,2,1,0.7790446587121925,390.0,1
3939,39,0,1.25,8,1,0,0.45592642641183606,2796.0,0
3940,21,1,3.12,4,0,0,0.15897850727615467,4937.0,0
3941,22,0,1.42,5,2,0,0.26272065237564285,4216.0,0
3942,54,1,6.25,6,1,1,0.6372511445848813,1520.0,0
3943,58,1,4.03,4,4,1,0.8012147066813253,241.0,1
3944,66,0,7.63,3,1,1,0.76466344363752,506.0,1
3945,30,1,2.91,7,1,0,0.3147906606653271,3824.0,0
3946,51,0,0.99,7,0,0,0.5514273818078599,2131.0,0
3947,62,0,8.76,6,1,0,0.7518144137684558,617.0,1
3948,39,0,2.61,4,1,0,0.41318876733527676,3093.0,0
3949,40,1,1.81,4,1,1,0.4086115273366379,3125.0,0
3950,68,1,2.73,1,3,1,0.826058545567733,128.0,1
3951,20,0,2.77,5,0,0,0.16622174656102398,4909.0,0
3952,59,1,8.12,6,1,1,0.7039370590018131,991.0,1
3953,51,0,2.29,10,2,1,0.6999275711439085,1019.0,0
3954,49,1,5.92,3,1,1,0.533990634293181,2256.0,0
3955,62,0,0.5,4,0,1,0.6632399683230114,1303.0,0
3956,68,1,1.28,7,1,1,0.7928434482574366,293.0,1
3957,66,0,17.72,7,0,1,0.7757333541637537,409.0,1
3958,38,0,6.18,5,0,1,0.3633488362084614,3450.0,0
3959,63,0,1.24,9,1,1,0.7722668551512831,444.0,1
3960,61,1,2.19,6,1,0,0.7132433614191832,915.0,1
3961,38,0,2.25,8,1,1,0.4448132321744672,2877.0,0
3962,61,1,4.68,6,3,1,0.8058243348296408,223.0,1
3963,28,0,6.2,7,0,0,0.2633483533244993,4208.0,0
3964,56,0,6.38,6,3,1,0.7733188162819103,431.0,1
3965,21,0,3.11,3,0,0,0.16147962395677348,4927.0,0
3966,68,1,6.63,2,1,0,0.7624447602675319,527.0,1
3967,18,0,1.2,6,1,0,0.18940288683942233,4801.0,0
3968,45,1,0.78,1,1,1,0.4397474549101566,2900.0,0
3969,41,1,4.15,2,1,0,0.4057497396654683,3136.0,0
3970,52,1,11.29,2,3,1,0.6904683094443723,1087.0,0
3971,30,0,6.12,5,0,1,0.2666364767703777,4183.0,0
3972,64,1,3.8,3,1,1,0.7223601042853139,848.0,1
3973,51,1,5.37,2,2,1,0.6075143668207632,1752.0,0
3974,28,0,9.74,4,3,1,0.4000810712651038,3179.0,0
3975,53,1,2.87,9,1,0,0.6481356945519211,1420.0,0
3976,68,0,1.32,6,1,1,0.7959722414243868,279.0,1
3977,34,0,14.59,5,1,1,0.3897238566017129,3247.0,0
3978,52,0,7.23,3,1,0,0.5953176746949997,1833.0,0
3979,35,0,1.04,4,0,1,0.3024705306723198,3911.0,0
3980,57,0,2.89,6,2,0,0.73143576909507,762.0,1
3981,39,0,1.96,6,3,1,0.5548147704793239,2108.0,0
3982,41,1,1.22,2,0,1,0.3414822790499991,3619.0,0
3983,36,0,11.77,5,0,1,0.3521049307471724,3541.0,0
3984,54,0,2.63,2,2,0,0.6548909651121091,1372.0,0
3985,56,0,8.68,8,2,0,0.75143717776443,621.0,1
3986,38,1,0.5,5,1,0,0.38941102396374766,3250.0,0
3987,25,1,4.38,2,2,0,0.2616161480131603,4226.0,0
3988,45,1,0.5,2,1,0,0.4506628484856699,2834.0,0
3989,22,1,6.39,8,1,0,0.24212787131854244,4389.0,0
3990,34,0,4.4,2,3,0,0.4444810241770986,2880.0,0
3991,54,1,4.7,5,0,1,0.5638113606644104,2037.0,0
3992,53,0,0.5,10,2,0,0.7189252672450921,883.0,1
3993,36,0,1.53,4,2,0,0.4279720909374549,2986.0,0
3994,44,1,0.5,6,1,0,0.48381874391345864,2609.5,0
3995,51,0,1.68,4,0,1,0.5180296972759156,2371.0,0
3996,28,1,5.34,2,0,0,0.20727843999188678,4664.0,0
3997,62,1,2.78,6,0,1,0.6753296075416602,1212.0,0
3998,64,0,4.52,5,2,1,0.7968990640982683,268.0,1
3999,29,0,4.61,8,2,0,0.3871054927791544,3278.0,0
4000,38,0,1.83,4,0,1,0.34124731354197335,3625.0,0
4001,28,1,1.94,5,0,1,0.2247915379552954,4526.0,0
4002,56,1,0.5,9,2,1,0.7299766274244839,771.0,1
4003,45,0,6.82,4,0,1,0.4484293527067363,2850.0,0
4004,22,0,4.98,6,1,0,0.23401587594987447,4450.0,0
4005,34,1,1.59,10,1,0,0.39518006589114146,3211.0,0
4006,37,1,1.18,5,3,0,0.49631285048046847,2521.0,0
4007,58,0,8.04,8,2,0,0.7705752954521333,457.0,1
4008,63,0,5.66,5,2,1,0.7898001268505189,322.0,1
4009,29,1,5.7,6,0,0,0.2513333651899162,4308.0,0
4010,23,0,2.01,6,0,0,0.19701081967821799,4746.0,0
4011,34,0,1.77,2,1,0,0.3237694634442376,3759.0,0
4012,68,1,16.08,6,0,1,0.7723099770221181,442.0,1
4013,36,1,5.85,5,1,0,0.37719744963363705,3343.0,0
4014,43,0,0.97,5,0,1,0.4161099897622144,3074.0,0
4015,65,0,8.75,7,2,1,0.8272410429061124,121.0,1
4016,61,0,6.15,4,0,1,0.6650285790794296,1287.0,0
4017,61,0,0.87,4,0,1,0.6515138125714435,1391.0,0
4018,69,1,1.98,8,0,1,0.7706499597883888,456.0,1
4019,49,0,0.5,4,3,1,0.6618470104887123,1317.0,0
4020,23,1,1.32,5,1,0,0.21676677622076043,4588.0,0
4021,53,1,4.93,3,0,1,0.5270297494554808,2314.0,0
4022,55,0,1.05,6,2,1,0.7044183183921827,983.0,1
4023,28,0,7.53,7,0,0,0.2662949797122351,4187.0,0
4024,50,0,20.37,3,1,1,0.6041933680500295,1778.0,0
4025,41,1,0.5,6,2,1,0.5020528075267745,2474.0,0
4026,40,1,2.55,4,0,1,0.35364017703359224,3531.0,0
4027,32,0,6.25,5,1,0,0.3416537337722084,3617.0,0
4028,44,1,5.78,7,0,1,0.45039583301042097,2836.0,0
4029,28,1,5.14,1,1,0,0.24062129317681552,4400.0,0
4030,68,1,1.94,4,2,1,0.8098921044429501,204.0,1
4031,67,0,1.61,5,1,1,0.779189794756851,387.0,1
4032,34,0,3.74,7,2,0,0.44142206463633876,2893.0,0
4033,68,1,14.15,5,3,1,0.8673150761668817,22.0,1
4034,31,0,1.2,4,1,1,0.30638852244476406,3879.0,0
4035,44,0,10.42,6,1,0,0.5285243768387885,2299.0,0
4036,35,0,0.86,4,1,0,0.3553005706157779,3515.0,0
4037,45,0,19.08,5,1,0,0.5551906854613282,2105.0,0
4038,68,0,4.33,2,0,0,0.7239719175699052,823.0,1
4039,64,1,3.33,6,2,1,0.7916303737426238,300.0,1
4040,64,0,3.19,4,3,1,0.8243784933603102,137.0,1
4041,21,0,0.65,3,1,0,0.19255940061423002,4784.0,0
4042,24,1,0.5,5,2,0,0.2697534259477352,4154.0,0
4043,62,0,0.5,5,4,1,0.8445268374909269,70.0,1
4044,52,0,0.5,5,0,0,0.5405058565706803,2205.0,0
4045,65,1,1.77,2,0,1,0.6682332550621665,1266.0,0
4046,26,1,6.31,3,0,0,0.19852420789172337,4729.0,0
4047,25,1,4.25,9,2,1,0.33017330185789623,3706.0,0
4048,69,1,1.34,3,2,0,0.810210370528793,198.0,1
4049,62,0,6.94,10,1,0,0.7819597600517425,362.0,1
4050,34,1,3.7,3,3,1,0.4379063811651042,2918.0,0
4051,34,0,12.16,2,0,1,0.2973275556438818,3957.0,0
4052,66,1,4.77,2,2,1,0.7814607513147789,363.0,1
4053,50,0,2.21,3,1,1,0.5538684206001971,2114.0,0
4054,49,1,1.61,7,2,1,0.6267822645429999,1609.0,0
4055,25,1,4.73,3,1,0,0.22652969590633615,4508.0,0
4056,36,1,0.95,6,1,0,0.3752308560354997,3361.0,0
4057,55,0,0.5,1,1,1,0.594711363293007,1834.0,0
4058,20,0,0.9,5,1,1,0.19906703299535933,4722.0,0
4059,22,1,0.87,5,1,0,0.20652409084139922,4667.0,0
4060,30,1,2.15,7,3,0,0.42485193202989985,3011.0,0
4061,64,0,2.36,5,1,1,0.7503829343429838,630.0,1
4062,63,1,0.5,4,0,1,0.6610463160318906,1325.0,0
4063,48,1,5.4,4,1,0,0.5303025366612018,2285.0,0
4064,33,0,3.56,2,1,0,0.3159581329671789,3813.0,0
4065,67,1,0.91,6,3,0,0.8478531877201275,63.0,1
4066,49,0,0.5,5,1,1,0.5585645009999731,2076.0,0
4067,39,0,0.5,2,2,0,0.44329953595755756,2883.0,0
4068,46,0,1.33,2,1,0,0.4834589375187704,2612.0,0
4069,39,1,1.67,10,1,1,0.4642373878368169,2738.0,0
4070,60,1,1.78,6,3,1,0.7914725754327198,304.0,1
4071,20,0,3.57,2,2,0,0.2206118807648868,4551.0,0
4072,27,1,3.31,4,2,0,0.30101961507574654,3922.0,0
4073,59,1,1.64,2,1,0,0.6463090887878331,1441.0,0
4074,38,1,2.75,8,1,1,0.4299530243297701,2973.0,0
4075,33,0,3.45,4,2,0,0.3924295689032526,3228.0,0
4076,29,1,7.55,6,4,0,0.4741968095658442,2672.0,0
4077,19,0,5.42,5,1,0,0.19829638744285,4733.0,0
4078,58,0,4.05,7,2,1,0.7537617914054551,602.0,1
4079,41,0,1.85,7,2,0,0.5342057225525947,2254.0,0
4080,52,0,3.55,5,0,0,0.549112963933433,2154.0,0
4081,47,1,8.33,4,1,0,0.5245863141886203,2326.0,0
4082,47,0,1.57,4,2,1,0.5816059887669649,1927.0,0
4083,64,1,16.97,6,2,1,0.8160782856416131,172.0,1
4084,52,0,3.26,4,2,1,0.6524860729839925,1382.0,0
4085,36,0,4.49,4,1,0,0.3779555275479219,3339.0,0
4086,67,1,1.07,4,0,1,0.710857811090212,933.0,1
4087,25,1,3.34,1,0,0,0.170741790012301,4890.0,0
4088,43,0,2.16,3,2,1,0.5158936819024492,2394.0,0
4089,66,0,1.27,8,0,0,0.7504769446930913,629.0,1
4090,57,0,1.87,5,0,1,0.61286072655752,1715.0,0
4091,24,0,8.21,2,1,0,0.22688499434343018,4503.0,0
4092,47,1,2.51,3,0,1,0.4361075021215005,2932.0,0
4093,24,1,2.8,5,4,0,0.3808074718062855,3311.0,0
4094,20,0,0.5,6,2,0,0.24833392494443682,4343.0,0
4095,18,1,5.87,2,1,0,0.16025175155412008,4931.0,0
4096,53,1,5.41,6,0,0,0.5636105089439567,2041.0,0
4097,42,0,1.98,5,0,1,0.4052718682908412,3137.0,0
4098,54,0,2.87,5,3,0,0.736386309931869,716.0,1
4099,18,1,0.69,8,0,0,0.15805001033390906,4944.0,0
4100,32,1,2.63,2,1,1,0.2879519326182974,4018.0,0
4101,54,0,0.66,7,1,0,0.648694046462463,1415.0,0
4102,30,0,10.32,4,2,0,0.3710388401337119,3389.0,0
4103,57,0,5.33,4,1,0,0.6666640954170558,1270.0,0
4104,25,1,2.18,3,0,0,0.18260178926189438,4830.0,0
4105,22,0,3.48,10,2,1,0.31614803878596387,3810.0,0
4106,26,0,6.44,8,2,0,0.3526294680532221,3536.0,0
4107,18,1,0.73,7,0,0,0.1519053747488781,4961.0,0
4108,53,1,2.65,5,4,1,0.7584492733677879,565.0,1
4109,52,1,4.9,4,2,1,0.64165743976823,1481.0,0
4110,19,0,2.01,3,1,0,0.17791441016581963,4848.0,0
4111,57,0,5.56,8,0,0,0.655540998989765,1361.0,0
4112,40,0,0.5,5,0,0,0.3745041747323055,3369.5,0
4113,26,0,5.96,6,0,0,0.23302605757412104,4457.0,0
4114,51,1,0.58,5,0,1,0.5102311532384902,2424.0,0
4115,63,0,0.5,4,0,1,0.6756918559018877,1210.0,0
4116,31,0,9.43,9,0,0,0.3255701390509043,3740.0,0
4117,21,0,2.51,4,0,0,0.1670462727964784,4903.0,0
4118,47,0,1.75,4,0,0,0.46203313906334165,2750.0,0
4119,48,1,0.5,7,0,1,0.4914884973852338,2554.0,0
4120,55,0,4.9,6,1,0,0.6616038783390032,1318.0,0
4121,28,0,2.6,6,1,1,0.294174342250258,3972.0,0
4122,52,0,18.56,6,3,0,0.7577979606258516,568.0,1
4123,25,0,15.43,3,0,1,0.21721761229084466,4580.0,0
4124,20,0,3.04,6,2,0,0.25376850072094387,4294.0,0
4125,31,1,2.69,4,2,1,0.3487823864416871,3562.0,0
4126,30,1,3.51,6,0,1,0.2572791884423386,4262.0,0
4127,62,1,5.31,8,1,1,0.7498347541344484,633.0,1
4128,49,1,1.55,4,0,0,0.47303484746540136,2682.0,0
4129,51,1,2.99,5,1,0,0.5769205438459257,1952.0,0
4130,62,1,1.08,8,3,1,0.8224701416794825,142.0,1
4131,36,0,0.5,5,0,0,0.3234309868197704,3760.0,0
4132,55,0,1.01,6,2,1,0.7043235334781929,985.0,1
4133,33,0,0.85,3,1,1,0.31954406358884585,3787.0,0
4134,19,1,6.65,3,2,0,0.21382297253559163,4617.0,0
4135,57,1,2.78,2,2,1,0.6781019944537422,1192.0,0
4136,34,1,2.91,9,3,0,0.5064070877823614,2448.0,0
4137,51,0,0.5,5,4,1,0.745216222442011,664.0,1
4138,59,1,3.61,6,0,1,0.63945634076115,1496.0,0
4139,33,0,0.5,4,0,1,0.27802902106500627,4094.0,0
4140,55,0,3.73,7,1,0,0.669188286255068,1253.0,0
4141,19,0,13.81,5,2,0,0.2573646191696331,4260.0,0
4142,19,0,1.56,2,1,0,0.17036491085143296,4893.0,0
4143,43,0,1.8,5,1,1,0.4781317851353735,2646.0,0
4144,30,0,2.18,4,0,0,0.2489964390596618,4332.0,0
4145,64,0,14.06,4,1,1,0.7660997421320467,497.0,1
4146,48,1,5.94,8,0,0,0.5188003187515314,2365.0,0
4147,51,1,8.65,4,1,0,0.5810713980386667,1931.0,0
4148,56,1,1.72,4,3,1,0.733660366529045,734.0,1
4149,20,0,18.98,6,1,0,0.24250212935655346,4381.0,0
4150,25,1,1.22,9,0,0,0.22697699538414923,4502.0,0
4151,40,1,0.5,6,1,0,0.42803945676255123,2983.5,0
4152,31,0,9.65,1,0,0,0.2488359526402656,4333.0,0
4153,44,0,10.42,9,2,1,0.6220249879959995,1646.0,0
4154,46,0,0.5,8,1,1,0.551973940024338,2129.5,0
4155,56,0,0.9,5,1,0,0.6533567847396602,1381.0,0
4156,56,1,0.8,5,1,1,0.6379798341902313,1512.0,0
4157,18,1,0.5,3,1,0,0.15841290143689807,4939.5,0
4158,34,0,1.35,8,0,0,0.33208100713455074,3698.0,0
4159,58,1,14.18,3,3,0,0.7721054140077578,445.0,1
4160,47,1,3.79,7,2,0,0.6060387718142816,1761.0,0
4161,30,1,5.19,4,1,0,0.29028251717755965,3996.0,0
4162,38,0,6.55,4,1,0,0.41041758311559723,3114.0,0
4163,36,1,4.28,7,0,0,0.33931349046306136,3637.0,0
4164,36,0,5.08,5,1,1,0.39075480628624204,3238.0,0
4165,42,1,2.48,2,0,0,0.3575346786533901,3496.0,0
4166,39,0,0.5,7,1,1,0.44209391568178513,2888.0,0
4167,48,0,3.91,6,2,1,0.6241113534656676,1628.0,0
4168,34,1,3.74,10,0,1,0.3445885590391607,3597.0,0
4169,40,0,6.16,7,1,1,0.47203360063583766,2689.0,0
4170,49,0,17.77,4,0,1,0.5356135614568387,2244.0,0
4171,27,0,1.81,2,1,0,0.24416398542094522,4365.0,0
4172,27,1,6.91,5,2,1,0.31992862162614116,3784.0,0
4173,53,0,1.07,4,0,0,0.5443238330309839,2183.0,0
4174,25,1,5.23,8,1,0,0.27181788021715136,4135.0,0
4175,69,0,1.52,5,1,1,0.7977806114532192,263.0,1
4176,37,0,0.5,4,3,0,0.49905375635553495,2497.0,0
4177,49,0,0.73,4,0,1,0.4871992636399054,2581.0,0
4178,67,0,3.57,4,0,1,0.7298941635077396,772.0,1
4179,31,0,0.5,12,1,0,0.3903170282503344,3241.0,0
4180,67,0,10.17,7,2,1,0.8448689749485249,69.0,1
4181,45,1,1.87,6,1,1,0.5017798168512357,2477.0,0
4182,63,1,11.19,3,0,1,0.6774830604895262,1199.0,0
4183,69,0,4.47,4,0,0,0.7534096965233278,606.0,1
4184,41,0,1.09,10,2,0,0.5672229813726426,2018.0,0
4185,32,1,1.66,6,2,0,0.3810535098201101,3309.0,0
4186,39,0,7.06,7,1,0,0.46057762193896656,2759.0,0
4187,47,0,2.81,7,0,0,0.5005109066676753,2481.0,0
4188,21,1,4.45,6,4,1,0.356911251792816,3499.0,0
4189,30,1,2.34,3,1,0,0.2741187623682143,4125.0,0
4190,40,1,3.65,4,0,0,0.3565066643023654,3504.0,0
4191,25,0,18.1,2,0,0,0.21434148481663412,4609.0,0
4192,35,0,0.5,4,1,0,0.35436273141228314,3525.5,0
4193,29,1,2.4,4,2,0,0.3229496359710693,3763.0,0
4194,48,0,2.43,6,1,0,0.5617838166441601,2053.0,0
4195,31,0,5.58,4,0,0,0.2671747986490336,4177.0,0
4196,51,0,5.1,6,2,1,0.6658352072667979,1278.0,0
4197,35,0,1.47,5,2,0,0.42562866377624464,3003.0,0
4198,51,1,0.5,4,4,1,0.7230809747763569,835.0,1
4199,28,1,0.5,1,0,1,0.19094719629121826,4797.0,0
4200,58,1,3.17,3,2,0,0.701229247198062,1012.0,0
4201,29,0,2.81,6,2,0,0.3601438086787756,3477.0,0
4202,66,0,17.71,4,1,1,0.7925733025503153,296.0,1
4203,32,0,3.87,5,0,0,0.283979627798522,4050.0,0
4204,48,0,2.71,5,2,1,0.6096877125762021,1739.0,0
4205,66,1,9.41,3,0,1,0.7090559125491338,950.0,1
4206,46,0,1.53,5,0,0,0.4592008821626641,2770.0,0
4207,43,0,2.15,5,4,1,0.6551651341644349,1367.0,0
4208,35,0,1.51,1,0,1,0.27441155977629766,4120.0,0
4209,49,1,2.13,2,3,1,0.6293061479503083,1592.0,0
4210,39,0,12.85,4,2,0,0.5018796434604926,2476.0,0
4211,55,0,2.49,4,1,1,0.6337326800116952,1551.0,0
4212,34,0,1.56,1,1,0,0.3129695845645053,3837.0,0
4213,40,1,4.75,3,3,0,0.5249656962416294,2323.0,0
4214,41,0,9.07,6,0,1,0.42268508810113387,3025.0,0
4215,67,1,2.09,3,1,1,0.751302263745365,623.0,1
4216,25,1,2.72,2,2,0,0.257983516577877,4251.0,0
4217,58,0,12.77,4,0,1,0.6438899792337552,1465.0,0
4218,23,1,0.5,4,4,0,0.3507024646881856,3548.0,0
4219,22,0,5.29,6,0,0,0.19402996862356678,4778.0,0
4220,61,1,5.57,6,2,1,0.7669987414024826,487.0,1
4221,46,0,4.86,6,1,0,0.5407851582369135,2204.0,0
4222,45,0,1.1,3,2,1,0.5409299989432664,2203.0,0
4223,28,0,2.62,5,2,0,0.33613645769721806,3664.0,0
4224,18,0,4.0,10,1,1,0.22574249056824314,4517.0,0
4225,60,1,2.35,3,0,1,0.6160467680360702,1693.0,0
4226,36,0,1.16,3,1,0,0.3581253573875406,3489.0,0
4227,26,1,1.05,4,0,0,0.1965464749402176,4751.0,0
4228,44,0,1.25,3,1,0,0.46698018384545537,2719.0,0
4229,51,1,13.34,5,1,0,0.6053779269487534,1766.0,0
4230,61,0,2.33,9,2,1,0.7962136088684618,276.0,1
4231,21,0,14.87,5,1,1,0.23561282733686015,4440.0,0
4232,53,0,0.5,3,0,0,0.5309341975664686,2281.5,0
4233,35,1,4.28,3,1,1,0.3384152028293401,3644.0,0
4234,32,0,0.83,4,0,0,0.26761030797376945,4174.0,0
4235,68,0,7.4,7,1,1,0.8142517463583405,181.0,1
4236,30,0,5.46,5,1,0,0.31486396088091406,3823.0,0
4237,36,1,0.5,4,0,1,0.29911582459693603,3936.5,0
4238,66,0,9.29,3,0,1,0.7222239964738069,849.0,1
4239,23,1,0.5,2,1,0,0.19215290864572965,4788.0,0
4240,65,0,3.63,2,2,1,0.7809194052160063,371.0,1
4241,29,1,16.6,5,4,0,0.4880775649669859,2576.0,0
4242,68,1,6.96,4,3,0,0.8517287174497237,52.0,1
4243,54,0,12.47,8,2,1,0.7382451441711064,710.0,1
4244,34,0,1.86,9,1,0,0.40039617226373075,3174.0,0
4245,40,0,0.5,4,1,1,0.42103329720441723,3033.0,0
4246,43,0,1.06,6,0,1,0.42791614362677666,2988.0,0
4247,46,0,2.84,6,2,1,0.5944291819644452,1836.0,0
4248,50,1,5.2,2,2,0,0.5935509789163395,1842.0,0
4249,44,0,0.5,4,0,0,0.4169722261743955,3067.0,0
4250,42,1,4.4,5,1,0,0.45504651095891724,2804.0,0
4251,27,0,1.37,5,0,0,0.2253705063345937,4519.0,0
4252,64,1,0.5,2,1,1,0.7050089215528264,978.0,1
4253,40,0,5.32,4,0,0,0.37625557702312634,3353.0,0
4254,38,0,1.74,6,2,1,0.47990443866137583,2636.0,0
4255,38,0,5.69,3,1,0,0.3966587978487685,3203.0,0
4256,60,0,0.71,4,2,0,0.741001583674225,695.0,1
4257,30,0,5.99,5,1,1,0.3161664982443834,3809.0,0
4258,54,1,0.75,4,0,1,0.5409864798764915,2201.0,0
4259,50,1,1.56,5,0,1,0.49895142153082306,2498.0,0
4260,41,0,4.85,7,1,0,0.4823540498960411,2622.0,0
4261,61,0,7.72,4,2,0,0.7662451487456605,495.0,1
4262,28,0,1.61,6,1,1,0.2918405745190991,3988.5,0
4263,34,0,0.5,6,2,0,0.4207626599564247,3036.0,0
4264,21,0,3.96,3,1,0,0.1984837495828234,4731.0,0
4265,64,1,0.63,4,3,1,0.8101652085178306,199.0,1
4266,42,1,8.24,5,1,1,0.4659023111149368,2728.0,0
4267,47,1,6.84,6,1,0,0.5439437998157494,2185.0,0
4268,26,0,0.5,4,1,0,0.2485412434126411,4339.0,0
4269,38,1,2.51,5,1,1,0.39486313752368607,3213.0,0
4270,37,1,6.91,6,0,0,0.34807077318364626,3573.0,0
4271,36,0,0.5,9,2,1,0.4837686063591891,2611.0,0
4272,36,0,3.88,3,0,0,0.3112361926782698,3846.0,0
4273,29,1,1.57,2,0,1,0.20948479471808834,4652.0,0
4274,54,0,4.43,4,0,0,0.5676512014464582,2016.0,0
4275,59,0,0.5,6,0,1,0.6465016683913735,1438.0,0
4276,34,0,7.35,6,3,1,0.5000241723920944,2484.0,0
4277,54,1,0.98,3,1,1,0.5893649194487767,1875.0,0
4278,65,0,1.05,6,0,1,0.7206355515430719,864.0,1
4279,56,1,7.62,8,3,1,0.7807318076584929,375.0,1
4280,45,1,0.61,6,0,0,0.4380676111972304,2916.0,0
4281,58,1,2.6,4,1,0,0.6575202906040253,1348.0,0
4282,52,0,2.84,8,2,0,0.6931160050341343,1065.0,0
4283,64,1,0.5,3,0,1,0.6630367814465609,1304.0,0
4284,65,0,9.73,4,0,1,0.7214430879714396,855.0,1
4285,35,0,4.88,3,1,1,0.3549263445048148,3520.0,0
4286,31,0,0.5,4,3,1,0.4154583979332226,3081.0,0
4287,52,0,4.41,6,2,1,0.6765217454474853,1201.0,0
4288,61,1,3.4,3,0,1,0.6320514217163955,1565.0,0
4289,58,0,10.09,3,0,1,0.6258397246865751,1618.0,0
4290,24,0,2.39,3,1,0,0.2235956974952259,4532.0,0
4291,58,0,2.53,6,0,1,0.6388833955494831,1505.0,0
4292,30,1,2.68,6,2,1,0.35754737238323314,3495.0,0
4293,35,1,1.78,3,2,1,0.3876918854991779,3272.0,0
4294,54,1,1.5,8,1,0,0.6466075946449755,1433.0,0
4295,30,0,0.5,8,5,0,0.5684127375480048,2009.0,0
4296,53,0,5.91,4,0,0,0.5579483545801138,2084.0,0
4297,48,1,2.82,7,4,0,0.7230233319802495,837.0,1
4298,19,0,13.25,5,4,0,0.3583562427874769,3487.0,0
4299,33,0,1.68,5,2,0,0.3989426720141034,3187.0,0
4300,26,1,3.91,10,1,0,0.29955824271298725,3929.0,0
4301,26,0,12.25,8,0,0,0.2640617456497002,4201.0,0
4302,55,1,5.0,6,0,0,0.5899396923892594,1870.0,0
4303,28,0,7.87,4,0,0,0.2401650535969186,4407.0,0
4304,39,0,6.73,7,1,0,0.45964477240314183,2767.0,0
4305,50,0,1.26,5,2,0,0.6322897897323443,1562.0,0
4306,53,0,2.63,2,0,0,0.5251670351139146,2321.0,0
4307,62,1,1.21,4,2,1,0.7508856938721612,627.0,1
4308,40,1,3.73,2,1,0,0.3911168053542719,3237.0,0
4309,62,0,0.5,3,1,0,0.705198052436736,976.5,1
4310,62,0,4.46,6,0,1,0.6937247064171725,1062.0,0
